GeoFIPS,GeoNameALT,total_obligated_amount
37081,"Guilford, NC",4246869.0
37089,"Henderson, NC",564703.0
37099,"Jackson, NC",642960.0
37115,"Madison, NC",1662790.0
37119,"Mecklenburg, NC",882482.89
37123,"Montgomery, NC",1275000.0
37129,"New Hanover, NC",2462822.0
37135,"Orange, NC",642960.0
37147,"Pitt, NC",284691.0
37153,"Richmond, NC",2038364.0
37183,"Wake County, NC",160000.0
37183,"Wake, NC",44307020.0
37189,"Watauga, NC",17162.0
37195,"Wilson, NC",189000.0
38005,"Benson, ND",97000.0
38015,"Burleigh, ND",6516092.14
38017,"Cass, ND",228605.0
38035,"Grand Forks, ND",675000.0
38061,"Mountrail, ND",145500.0
38079,"Rolette, ND",145500.0
38093,"Stutsman, ND",183000.0
38099,"Walsh, ND",183000.0
38101,"Ward, ND",387500.0
38105,"Williams, ND",198000.0
39017,"Butler, OH",52981.0
39035,"Cuyahoga, OH",1544941.0
39041,"Delaware, OH",58256475.0
39043,"Erie, OH",0.0
39049,"Franklin, OH",29681055.0
39071,"Highland, OH",2625788.0
39087,"Lawrence, OH",2935839.0
39093,"Lorain, OH",2649616.0
39095,"Lucas, OH",827886.0
39101,"Marion, OH",602666.0
39113,"Montgomery, OH",1524782.0
39133,"Portage, OH",1495951.0
39153,"Summit, OH",50974.0
39173,"Wood, OH",2400352.0
40013,"Bryan, OK",2480000.0
40027,"Cleveland, OK",1377722338.0
40071,"Kay, OK",750000.0
40109,"Oklahoma, OK",1000000.0
40113,"Osage, OK",11952169.46
40119,"Payne, OK",371072.0
40123,"Pontotoc, OK",117720.0
40149,"Washita, OK",112573.0
41003,"Benton, OR",276000979.0
41005,"Clackamas, OR",402886076.0
41009,"Columbia, OR",225000.0
41011,"Coos, OR",2438888.98
41015,"Curry, OR",1819005.0
41017,"Deschutes, OR",166277.0
41019,"Douglas, OR",135000.0
41029,"Jackson, OR",337417.0
41033,"Josephine, OR",20000.0
41035,"Klamath, OR",554539.0
41039,"Lane, OR",2762449.0
41041,"Lincoln, OR",584900.0
41043,"Linn, OR",225000.0
41045,"Malheur, OR",19875.0
41047,"Marion, OR",22673300.0
41051,"Multnomah, OR",121633666.0
41053,"Polk, OR",21624336.0
41059,"Umatilla, OR",485000.0
41063,"Wallowa, OR",225000.0
41065,"Wasco, OR",283023.0
41067,"Washington, OR",154041.0
42003,"Allegheny, PA",18731094.4
42013,"Blair, PA",186000.0
42021,"Cambria, PA",176928.0
42027,"Centre, PA",16931867.7
42029,"Chester, PA",116204.0
42031,"Clarion, PA",562226.0
42033,"Clearfield, PA",3337016.0
42043,"Dauphin, PA",6591025.0
42047,"Elk, PA",198000.0
42049,"Erie, PA",7227452.0
42071,"Lancaster, PA",16842.0
42073,"Lawrence, PA",8431.0
42077,"Lehigh, PA",500000.0
42079,"Luzerne, PA",2620005.0
42081,"Lycoming, PA",3950000.0
42095,"Northampton, PA",275000.0
42101,"Philadelphia, PA",29186896.0
42103,"Pike, PA",210788.0
42121,"Venango, PA",198000.0
42129,"Westmoreland, PA",2128515.0
42133,"York, PA",10422348.0
44007,"Providence, RI",1916980.0
44009,"Washington, RI",55418784.0
45001,"Abbeville, SC",1000000.0
45003,"Aiken, SC",3495000.0
45007,"Anderson, SC",178452.0
45007,"Pickens, SC",60650.0
45011,"Barnwell, SC",500000.0
45013,"Beaufort, SC",0.0
45015,"Berkeley, SC",937151.0
45019,"Charleston, SC",183488219.0
45023,"Chester, SC",738500.0
45051,"Horry, SC",339350.0
45063,"Lexington, SC",37814041.79
45077,"Pickens, SC",8000000.0
45079,"Richland, SC",1642960.0
45091,"York, SC",780000.0
46011,"Brookings, SD",1314598.0
46023,"Charles Mix, SD",274987.0
46027,"Clay, SD",2568503.0
46041,"Dewey, SD",145500.0
46099,"Minnehaha, SD",189000.0
46109,"Roberts, SD",145500.0
46121,"Todd, SD",97000.0
47001,"Anderson, TN",1000000.0
47003,"Bedford, TN",222457.0
47035,"Cumberland, TN",56450.0
47037,"Davidson, TN",445359.0
47051,"Franklin, TN",975000.0
47059,"Greene, TN",1000000.0
47081,"Hickman, TN",1000000.0
47093,"Knox, TN",7380575.15
47113,"Madison, TN",189000.0
47119,"Maury, TN",189000.0
47129,"Morgan, TN",1000000.0
47135,"Perry, TN",1760000.0
47157,"Shelby, TN",3728283.0
47179,"Washington, TN",688983.0
47181,"Wayne, TN",2100000.0
47183,"Weakley, TN",189000.0
47185,"White, TN",70500.0
48029,"Bexar, TX",4345330.0
48041,"Brazos, TX",72185025.0
48055,"Caldwell, TX",100000.0
48061,"Cameron, TX",1000000.0
48085,"Collin, TX",68888.0
48113,"Dallas, TX",1279365.0
48141,"El Paso, TX",1055237.0
48157,"Fort Bend, TX",4040373.0
48167,"Galveston, TX",100000.0
48201,"Harris, TX",180000.0
48215,"Hidalgo, TX",2341711.0
48241,"Jasper, TX",180000.0
48245,"Jefferson, TX",1338551.0
48249,"Jim Wells, TX",1200000.0
48283,"La Salle, TX",800000.0
48303,"Lubbock, TX",948485.0
48355,"Nueces, TX",4438979.0
48375,"Potter, TX",1000000.0
48381,"Randall, TX",225700.0
48405,"San Augustine, TX",950000.0
48409,"San Patricio, TX",1200000.0
48439,"Tarrant, TX",79563807.0
48449,"Titus, TX",250318.0
48451,"Tom Green, TX",1490766.0
48453,"Travis, TX",32063737.68
48463,"Uvalde, TX",20000.0
49003,"Box Elder, UT",50000.0
49005,"Cache, UT",1585983.0
49007,"Carbon, UT",443819.0
49013,"Duchesne, UT",137000.0
49015,"Emery, UT",440624.0
49027,"Millard, UT",109350.0
49029,"Morgan, UT",71646.0
49035,"Salt Lake, UT",1021365.0
49037,"San Juan, UT",321020.0
49041,"Sevier, UT",183000.0
49049,"Utah, UT",5643441.0
49051,"Wasatch, UT",94380.0
49053,"Washington, UT",183000.0
49057,"Weber, UT",20000.0
50001,"Addison, VT",26675.0
50007,"Chittenden, VT",6441831.0
50017,"Orange, VT",4371866.0
50023,"Washington, VT",440000.0
50025,"Windham, VT",547000.0
51001,"Accomack, VA",40000.0
51003,"Albemarle, VA",1392500.0
51013,"Arlington, VA",98776078.0
51059,"Fairfax, VA",8078258.0
51063,"Floyd, VA",800000.0
51073,"Gloucester, VA",67135885.97
51117,"Mecklenburg, VA",237000.0
51121,"Montgomery, VA",2583914.0
51159,"Richmond, VA",210000.0
51163,"Rockbridge, VA",202238.0
51165,"Rockingham, VA",8381.0
51185,"Tazewell, VA",60000.0
51191,"Washington, VA",500000.0
51193,"Westmoreland, VA",372040.0
51510,"Alexandria, VA",50000.0
51540,"Charlottesville, VA",361967.0
51600,"Fairfax (City), VA",675220.0
51600,"Fairfax, VA",3837811.88
51610,"Falls Church, VA",1807316.0
51650,"Hampton, VA",117945.0
51678,"Lexington, VA",219404.0
51680,"Lynchburg, VA",150000.0
51690,"Martinsville, VA",12790227.0
51700,"Newport News, VA",17235726.0
51710,"Norfolk (City), VA",201787.0
51710,"Norfolk, VA",257741.0
51730,"Petersburg, VA",8281.0
51740,"Portsmouth, VA",420000.0
51760,"Richmond (City), VA",2564388.0
51760,"Richmond, VA",6419987.0
51790,"Staunton, VA",357477.0
51810,"Virginia Beach, VA",99394.0
51830,"Williamsburg, VA",8471.0
53003,"Asotin, WA",1594300.0
53005,"Benton, WA",1987244.0
53007,"Chelan, WA",424483.0
53009,"Clallam, WA",2698247.0
53011,"Clark, WA",800000.0
53015,"Cowlitz, WA",722514.0
53025,"Grant, WA",44896.0
53027,"Grays Harbor, WA",427315.0
53031,"Jefferson, WA",84608.0
53033,"King, WA",1780072432.0
53035,"Kitsap, WA",135000.0
53041,"Lewis, WA",2892948.0
53045,"Mason, WA",90000.0
53047,"Okanogan, WA",479607.0
53053,"Pierce, WA",3406481.0
53055,"San Juan, WA",365209.0
53057,"Skagit, WA",219481.0
53061,"Snohomish, WA",787003.0
53063,"Spokane, WA",2112266.0
53065,"Stevens, WA",280000.0
53067,"Thurston, WA",70473154.0
53071,"Walla Walla, WA",8781.0
53073,"Whatcom, WA",1941238.0
53075,"Whitman, WA",2873038.0
53077,"Yakima, WA",1050753.0
54003,"Berkeley, WV",210000.0
54011,"Cabell, WV",500000.0
54023,"Grant, WV",210000.0
54029,"Hancock, WV",186000.0
54031,"Hardy, WV",79589.0
54039,"Kanawha, WV",2433750.0
54061,"Monongalia, WV",4602101.0
54067,"Nicholas, WV",210000.0
54093,"Tucker, WV",240000.0
54097,"Upshur, WV",210000.0
55025,"Dane, WI",1964663954.0
55031,"Douglas, WI",229276.0
55033,"Dunn, WI",9729751.0
55039,"Fond Du Lac, WI",1369038.0
55071,"Manitowoc, WI",22250.0
55079,"Milwaukee, WI",7322889.0
55089,"Ozaukee, WI",5246850.0
55101,"Racine, WI",368355.5
55133,"Waukesha, WI",76000.0
55139,"Winnebago, WI",40000.0
56001,"Albany, WY",6475407.0
56005,"Campbell, WY",235000.0
56013,"Fremont, WY",97455.0
56025,"Natrona, WY",19980.0
56031,"Platte, WY",180000.0
60010,"Eastern, AS",7615102.0
60050,"Western, AS",80000.0
66010,"Guam, GU",6751166.0
69110,"Saipan, MP",5614974.0
72057,"Guayama, PR",597454.0
72069,"Humacao, PR",52686.0
72097,"Mayaguez, PR",38071926.0
72127,"San Juan, PR",67511541.48
78010,"St. Croix, VI",2839379.0
78030,"St Thomas, VI",370274.0
78030,"St. Thomas, VI",5574421.04
1003,"Baldwin, AL",186580.0
1045,"Dale, AL",1014660.0
1073,"Jefferson, AL",65349500.0
1081,"Lee, AL",1291133.0
1083,"Limestone, AL",133281.0
1097,"Mobile, AL",3668081.0
1101,"Montgomery, AL",9004087.0
1109,"Pike, AL",26068284.0
1121,"Talladega, AL",6269197.0
1125,"Tuscaloosa, AL",5101440.0
1127,"Walker, AL",942295.0
2016,"Aleutians West, AK",2191713.0
2020,"Anchorage, AK",96620673.0
2050,"Bethel, AK",140000.0
2070,"Dillingham, AK",185000.0
2090,"Fairbanks North Star, AK",179047559.02
2110,"Juneau, AK",90241338.85
2122,"Kenai Peninsula, AK",32063125.0
2150,"Kodiak Island, AK",130000.0
2170,"Matanuska-Susitna, AK",48155.0
2180,"Nome, AK",210000.0
2185,"North Slope, AK",5970099.59
2220,"Sitka, AK",120000.0
4001,"Apache, AZ",64380134.0
4003,"Cochise, AZ",220000.0
4005,"Coconino, AZ",625000.0
4013,"Maricopa, AZ",88886251.0
4019,"Pima, AZ",8497878.0
4021,"Pinal, AZ",240000.0
4027,"Yuma, AZ",57000.0
5027,"Columbia, AR",150000.0
5031,"Craighead, AR",261309.0
5107,"Phillips, AR",410360.0
5119,"Pulaski, AR",109123050.0
5143,"Washington, AR",520467.0
6001,"Alameda, CA",13288500.0
6005,"Amador, CA",399265.0
6007,"Butte, CA",1340100.0
6013,"Contra Costa, CA",11758896.32
6015,"Del Norte, CA",1369537.0
6019,"Fresno, CA",93418264.0
6023,"Humboldt, CA",2186534.0
6025,"Imperial, CA",3056133.0
6029,"Kern, CA",1946062.0
6037,"Los Angeles, CA",266418272.92
6041,"Marin, CA",198050.0
6047,"Merced, CA",2443197.0
6053,"Monterey, CA",11354513.0
6059,"Orange, CA",13947466.540000001
6061,"Placer, CA",225000.0
6063,"Plumas, CA",13770240.0
6065,"Riverside, CA",1975000.0
6067,"Sacramento, CA",26483178.0
6071,"San Bernardino, CA",2331589.0
6073,"San Diego, CA",2447585918.98
6075,"San Francisco, CA",11774319.0
6077,"San Joaquin, CA",99337.0
6081,"San Mateo, CA",1873907.0
6083,"Santa Barbara, CA",7892589.0
6085,"Santa Clara, CA",2975714.23
6087,"Santa Cruz, CA",2645864.3
6093,"Siskiyou, CA",4038945.0
6095,"Solano, CA",81148788.0
6097,"Sonoma, CA",2067705.0
6101,"Sutter, CA",220001.0
6105,"Trinity, CA",500000.0
6113,"Yolo, CA",1475286.15
6115,"Yuba, CA",1790232.0
8001,"Adams, CO",22116333.0
8003,"Alamosa, CO",379438.0
8005,"Arapahoe, CO",2500989.0
8013,"Boulder, CO",6839413727.81
8031,"Denver, CO",4648904.0
8037,"Eagle, CO",35000.0
8043,"Fremont, CO",148000.0
8059,"Jefferson, CO",399392.0
8063,"Kit Carson, CO",176900.0
8067,"La Plata, CO",280900.0
8069,"Larimer, CO",2904718349.65
8083,"Montezuma, CO",140650.0
8085,"Montrose, CO",205900.0
9001,"Fairfield, CT",104550.0
9003,"Hartford, CT",16732826.0
9005,"Litchfield, CT",240000.0
9007,"Middlesex, CT",1917846.0
9009,"New Haven, CT",2167115.46
9011,"New London, CT",6817845.0
9013,"Tolland, CT",26346277.31
10001,"Kent, DE",77944177.0
10003,"New Castle, DE",27825691.55
10005,"Sussex, DE",293949.0
11001,"District Of Columbia, DC",216816510.8
12001,"Alachua, FL",32624050.0
12011,"Broward, FL",1979397.0
12017,"Citrus, FL",99172.0
12031,"Duval, FL",377352.0
12057,"Hillsborough, FL",90073025.0
12061,"Indian River, FL",364000.0
12071,"Lee, FL",1573276.51
12073,"Leon, FL",116470427.03999999
12086,"Miami-Dade, FL",3572360667.28
12087,"Monroe, FL",974842.0
12095,"Orange, FL",3951325.0
12099,"Palm Beach, FL",7659528.3
12103,"Pinellas, FL",18678466.0
12107,"Putnam, FL",1263000.0
12113,"Santa Rosa, FL",57130.0
12115,"Sarasota, FL",2191607.0
12127,"Volusia, FL",285320.0
13031,"Bulloch, GA",1097360.0
13051,"Chatham, GA",448935.0
13059,"Clarke, GA",16583661.0
13089,"Dekalb, GA",51430091.35
13095,"Dougherty, GA",41062.0
13099,"Early, GA",40000.0
13121,"Fulton, GA",4071070.0
13191,"Mcintosh, GA",12500.0
13215,"Muscogee, GA",300000.0
13255,"Spalding, GA",1879261.0
15000,"Hawaii, HI",102500.0
15000,"Maui, HI",164000.0
15001,"Hawaii, HI",274297.0
15003,"Honolulu, HI",2659419872.71
15009,"Maui, HI",117096.0
16001,"Ada, ID",14397167.0
16005,"Bannock, ID",368273.0
16055,"Kootenai, ID",225000.0
16057,"Latah, ID",4983014.0
16065,"Madison, ID",1521000.0
16069,"Nez Perce, ID",967326.0
16083,"Twin Falls, ID",225000.0
17001,"Adams, IL",58165.0
17011,"Bureau, IL",10000.0
17019,"Champaign, IL",43149910.0
17031,"Cook, IL",140788193.14
17037,"Dekalb, IL",60363171.4
17043,"Dupage, IL",426580.0
17063,"Grundy, IL",50000.0
17077,"Jackson, IL",108627.0
17109,"Mcdonough, IL",47700.0
17143,"Peoria, IL",21621185.0
17161,"Rock Island, IL",162500.0
17167,"Sangamon, IL",132721729.0
17177,"Stephenson, IL",92701.0
17185,"Wabash, IL",20000.0
17195,"Whiteside, IL",55465.0
17199,"Williamson, IL",179895.0
18035,"Delaware, IN",210000.0
18037,"Dubois, IN",169095.0
18083,"Knox, IN",1834995.0
18097,"Marion, IN",14141590.0
18105,"Monroe, IN",3858474.43
18137,"Ripley, IN",166395.0
18141,"St. Joseph, IN",6289602.0
18157,"Tippecanoe, IN",2368530.0
18163,"Vanderburgh, IN",8567.0
18167,"Vigo, IN",166395.0
19005,"Allamakee, IA",176900.0
19013,"Black Hawk, IA",1350027.0
19029,"Cass, IA",114000.0
19031,"Cedar, IA",255976.0
19033,"Cerro Gordo, IA",176900.0
19041,"Clay, IA",176900.0
19061,"Dubuque, IA",2227138.0
19113,"Linn, IA",179800.0
19153,"Polk, IA",16432888.0
19169,"Story, IA",9800113.0
19179,"Wapello, IA",176900.0
19193,"Woodbury, IA",1362361.0
20045,"Douglas, KS",921610.48
20091,"Johnson, KS",4789910.0
20133,"Neosho, KS",176900.0
20161,"Riley, KS",1000000.0
20169,"Saline, KS",1083675.0
20173,"Sedgwick, KS",284382.0
20177,"Shawnee, KS",1800790.0
21067,"Fayette, KY",1476859.0
21073,"Franklin, KY",2762048.0
21111,"Jefferson, KY",542002.0
21121,"Knox, KY",1500000.0
21145,"Mccracken, KY",425680.0
21157,"Marshall, KY",200000.0
21175,"Morgan, KY",500000.0
21219,"Todd, KY",1500000.0
22001,"Acadia, LA",4000.0
22009,"Avoyelles, LA",1200000.0
22019,"Calcasieu, LA",410360.0
22033,"East Baton Rouge, LA",153653398.04
22055,"Lafayette, LA",4126217.0
22057,"Lafourche, LA",301854.0
22059,"La Salle, LA",500000.0
22071,"Orleans, LA",-1239869.0
22073,"Ouachita, LA",9163384.0
22109,"Terrebonne, LA",2379991.0
23001,"Androscoggin, ME",8481.0
23003,"Aroostook, ME",775000.0
23005,"Cumberland, ME",4583128.0
23007,"Franklin, ME",-4130.0
23009,"Hancock, ME",79996.0
23011,"Kennebec, ME",38899135.0
23015,"Lincoln, ME",716792.0
23019,"Penobscot, ME",34033187.64
23025,"Somerset, ME",50000.0
23029,"Washington, ME",165183.0
23031,"York, ME",2517318.0
24001,"Allegany, MD",200000.0
24003,"Anne Arundel, MD",37331503.0
24005,"Baltimore, MD",8336.0
24013,"Carroll, MD",252200.0
24015,"Cecil, MD",216000.0
24019,"Dorchester, MD",37954352.95
24021,"Frederick, MD",340725.0
24027,"Howard, MD",4904000.0
24031,"Montgomery, MD",28442920.0
24033,"Prince George'S, MD",6711930108.48
24037,"St. Mary'S, MD",49000.0
24039,"Somerset, MD",25530950.189999998
24041,"Talbot, MD",1850000.0
24045,"Wicomico, MD",200000.0
24047,"Worcester, MD",635000.0
24510,"Baltimore, MD",11101815.01
25001,"Barnstable, MA",2271191705.0
25005,"Bristol, MA",4179630.0
25009,"Essex, MA",40452624.0
25011,"Franklin, MA",669358.0
25013,"Hampden, MA",790673.0
25015,"Hampshire, MA",1644475.0
25017,"Middlesex, MA",46214851.1
25021,"Norfolk, MA",516007.0
25023,"Plymouth, MA",1233121.0
25025,"Suffolk, MA",22783037.0
25027,"Worcester, MA",47371002.0
26007,"Alpena, MI",220400.0
26017,"Bay, MI",1676429.0
26021,"Berrien, MI",931345.0
26033,"Chippewa, MI",1967199.0
26035,"Clare, MI",2680860.0
26041,"Delta, MI",40000.0
26045,"Eaton, MI",4676002.0
26049,"Genesee, MI",70000.0
26053,"Gogebic, MI",12676468.9
26055,"Grand Traverse, MI",55465.0
26061,"Houghton, MI",180919.0
26065,"Ingham, MI",38684887.0
26077,"Kalamazoo, MI",79110.0
26093,"Livingston, MI",221000.0
26121,"Muskegon, MI",1709846.0
26125,"Oakland, MI",102350.0
26139,"Ottawa, MI",184308.0
26145,"Saginaw, MI",169095.0
26159,"Van Buren, MI",5646473.0
26161,"Washtenaw, MI",422819067.56
26163,"Wayne, MI",3512721.0
27037,"Dakota, MN",18200.0
27043,"Faribault, MN",993050.0
27053,"Hennepin, MN",37015910.0
27075,"Lake, MN",4402681.0
27101,"Murray, MN",174495.0
27103,"Nicollet, MN",8236.0
27111,"Otter Tail, MN",58165.0
27123,"Ramsey, MN",3598824.0
27137,"St. Louis, MN",64465.0
28035,"Forrest, MS",114362967.84
28039,"George, MS",857000.0
28041,"Greene, MS",140110000.0
28045,"Hancock, MS",100000.0
28047,"Harrison, MS",23475418.259999998
28049,"Hinds, MS",0.0
28059,"Jackson, MS",183796650.0
28071,"Lafayette, MS",28781120.38
28089,"Madison, MS",10561453.629999999
28105,"Oktibbeha, MS",731619625.0
28121,"Rankin, MS",522747.0
29019,"Boone, MO",3635518.0
29027,"Callaway, MO",2477551.0
29031,"Cape Girardeau, MO",795948.0
29053,"Cooper, MO",1292961.0
29079,"Grundy, MO",176900.0
29083,"Henry, MO",176900.0
29095,"Jackson, MO",914000.0
29107,"Lafayette, MO",114000.0
29139,"Montgomery, MO",1937434.0
29157,"Perry, MO",1520000.0
29161,"Phelps, MO",11359377.13
29173,"Ralls, MO",176900.0
29199,"Scotland, MO",179800.0
29219,"Warren, MO",176900.0
29510,"St. Louis, MO",456774.0
30003,"Big Horn, MT",140650.0
30005,"Blaine, MT",153150.0
30013,"Cascade, MT",75000.0
30017,"Custer, MT",50000.0
30027,"Fergus, MT",176900.0
30031,"Gallatin, MT",5130340.0
30041,"Hill, MT",140650.0
30047,"Lake, MT",13796640.0
30049,"Lewis And Clark, MT",2816415.0
30063,"Missoula, MT",360257.0
30067,"Park, MT",96215.0
30085,"Roosevelt, MT",317550.0
30087,"Rosebud, MT",140650.0
30093,"Silver Bow, MT",376900.0
30111,"Yellowstone, MT",25000.0
31043,"Dakota, NE",39000.0
31055,"Douglas, NE",270413.0
31089,"Holt, NE",176900.0
31109,"Lancaster, NE",16897461.0
31119,"Madison, NE",115900.0
32003,"Clark, NV",4104005.0
32031,"Washoe, NV",34923564.0
32510,"Carson City, NV",2225666.0
33009,"Grafton, NH",139224.0
33011,"Hillsborough, NH",165871.0
33013,"Merrimack, NH",12034194.0
33015,"Rockingham, NH",22565219.0
33017,"Strafford, NH",206738087.55
34001,"Atlantic, NJ",98055.0
34003,"Bergen, NJ",473457.0
34013,"Essex, NJ",660000.0
34015,"Gloucester, NJ",16920.0
34017,"Hudson, NJ",464454.26
34021,"Mercer, NJ",183174749.0
34023,"Middlesex, NJ",31931147.0
34025,"Monmouth, NJ",18879624.0
34029,"Ocean, NJ",999000.0
35001,"Bernalillo, NM",17339112.46
35013,"Dona Ana, NM",1080364.0
35017,"Grant, NM",180000.0
35043,"Sandoval, NM",70000.0
35049,"Santa Fe, NM",90244308.69
35053,"Socorro, NM",120769.0
36001,"Albany, NY",90606192.0
36003,"Allegany, NY",137000.0
36005,"Bronx, NY",15704445.0
36007,"Broome, NY",4856280.0
36009,"Cattaraugus, NY",4000.0
36029,"Erie, NY",411059.0
36033,"Franklin, NY",137000.0
36047,"Kings, NY",1561000.0
36055,"Monroe, NY",1851322.0
36059,"Nassau, NY",1277626.0
36061,"New York, NY",46552512.15
36067,"Onondaga, NY",1150591.0
36071,"Orange, NY",212000.0
36077,"Otsego, NY",201000.0
36081,"Queens, NY",1390787.0
36083,"Rensselaer, NY",726772.38
36093,"Schenectady, NY",4000.0
36103,"Suffolk, NY",46510194.22
36109,"Tompkins, NY",429394.0
37001,"Alamance, NC",104333.0
37013,"Beaufort, NC",1442049.0
37017,"Bladen, NC",35000.0
37019,"Brunswick, NC",200000.0
37023,"Burke, NC",163800.0
37031,"Carteret, NC",11467944.58
37051,"Cumberland, NC",642960.0
37063,"Durham, NC",15755467.4
37067,"Forsyth, NC",1816903.0
37071,"Gaston, NC",1500000.0
37081,"Guilford, NC",15848179.0
37083,"Halifax, NC",1400000.0
37089,"Henderson, NC",100000.0
37099,"Jackson, NC",642960.0
37115,"Madison, NC",867596.0
37119,"Mecklenburg, NC",50880216.0
37129,"New Hanover, NC",16974703.0
37135,"Orange, NC",642960.0
37147,"Pitt, NC",183139.0
37183,"Wake, NC",53353633.72
37189,"Watauga, NC",19272.0
38005,"Benson, ND",140650.0
38015,"Burleigh, ND",2697893.1399999997
38017,"Cass, ND",11706502.0
38035,"Grand Forks, ND",735988.0
38061,"Mountrail, ND",140650.0
38079,"Rolette, ND",140650.0
38099,"Walsh, ND",176900.0
38101,"Ward, ND",18000000.0
39009,"Athens, OH",25115.0
39011,"Auglaize, OH",30031849.0
39035,"Cuyahoga, OH",48123822.0
39041,"Delaware, OH",32084655.369999997
39049,"Franklin, OH",28825888.52
39093,"Lorain, OH",2277286.0
39095,"Lucas, OH",35000.0
39099,"Mahoning, OH",388887.0
39101,"Marion, OH",486757.0
39113,"Montgomery, OH",200000.0
39129,"Pickaway, OH",2454800.0
39133,"Portage, OH",270000.0
39141,"Ross, OH",132948494.0
39151,"Stark, OH",377000.0
39153,"Summit, OH",166395.0
39167,"Washington, OH",575383.0
39173,"Wood, OH",1600176.0
40013,"Bryan, OK",1530000.0
40015,"Caddo, OK",950000.0
40017,"Canadian, OK",1924814.0
40027,"Cleveland, OK",1354809667.0
40039,"Custer, OK",410360.0
40089,"Mccurtain, OK",9472078.0
40109,"Oklahoma, OK",300000.0
40113,"Osage, OK",5467949.73
40115,"Ottawa, OK",150000.0
40119,"Payne, OK",791125.0
40131,"Rogers, OK",205180.0
40143,"Tulsa, OK",160000.0
41003,"Benton, OR",155654725.0
41005,"Clackamas, OR",216273875.49
41009,"Columbia, OR",300000.0
41011,"Coos, OR",2038347.0
41015,"Curry, OR",56895.0
41017,"Deschutes, OR",554659.46
41019,"Douglas, OR",200000.0
41029,"Jackson, OR",270000.0
41031,"Jefferson, OR",50000.0
41035,"Klamath, OR",225000.0
41039,"Lane, OR",9445677.0
41043,"Linn, OR",1725000.0
41047,"Marion, OR",23900884.0
41051,"Multnomah, OR",164503159.9
41053,"Polk, OR",44683554.0
41057,"Tillamook, OR",2700000.0
41059,"Umatilla, OR",405000.0
41063,"Wallowa, OR",225000.0
41065,"Wasco, OR",368023.0
41067,"Washington, OR",146185.0
42003,"Allegheny, PA",13426927.82
42013,"Blair, PA",1692000.0
42021,"Cambria, PA",1108158.0
42027,"Centre, PA",16641413.7
42029,"Chester, PA",116204.0
42031,"Clarion, PA",160476.0
42033,"Clearfield, PA",3345352.0
42035,"Clinton, PA",8593.0
42041,"Cumberland, PA",99660678.0
42043,"Dauphin, PA",68799419.57
42045,"Delaware, PA",22312.0
42047,"Elk, PA",126000.0
42049,"Erie, PA",7227452.0
42061,"Huntingdon, PA",17027.0
42063,"Indiana, PA",4999395.74
42065,"Jefferson, PA",297925.0
42075,"Lebanon, PA",167977.0
42077,"Lehigh, PA",8336.0
42079,"Luzerne, PA",2977644.56
42081,"Lycoming, PA",1975000.0
42091,"Montgomery, PA",2431537.0
42095,"Northampton, PA",1500000.0
42097,"Northumberland, PA",105000.0
42101,"Philadelphia, PA",26547559.84
42103,"Pike, PA",210788.0
42105,"Potter, PA",6136904.0
42119,"Union, PA",580000.0
42133,"York, PA",3479616.0
44001,"Bristol, RI",499300.0
44005,"Newport, RI",0.0
44007,"Providence, RI",4945253.0
44009,"Washington, RI",35903923.42
45007,"Anderson, SC",117782.0
45013,"Beaufort, SC",0.0
45015,"Berkeley, SC",151893.0
45019,"Charleston, SC",175745624.0
45041,"Florence, SC",1006334.0
45045,"Greenville, SC",50000.0
45051,"Horry, SC",152610.0
45063,"Lexington, SC",37013124.79
45077,"Pickens, SC",2339021.0
45079,"Richland, SC",3017424.0
45083,"Spartanburg, SC",782445.0
45085,"Sumter, SC",2500000.0
46023,"Charles Mix, SD",140650.0
46041,"Dewey, SD",140650.0
46065,"Hughes, SD",1238103.0
46099,"Minnehaha, SD",1246054.0
46109,"Roberts, SD",140650.0
46121,"Todd, SD",140650.0
47001,"Anderson, TN",200000.0
47009,"Blount, TN",1445330.0
47037,"Davidson, TN",2993180.0
47059,"Greene, TN",1205000.0
47065,"Hamilton, TN",1256069.0
47093,"Knox, TN",13480348.3
47103,"Lincoln, TN",1000000.0
47105,"Loudon, TN",1500000.0
47135,"Perry, TN",1520000.0
47147,"Robertson, TN",5184447.0
47157,"Shelby, TN",4776556.0
47179,"Washington, TN",499983.0
47185,"White, TN",70500.0
48021,"Bastrop, TX",1000000.0
48029,"Bexar, TX",6747019.0
48041,"Brazos, TX",41731925.19
48059,"Callahan, TX",148238.43
48061,"Cameron, TX",2470000.0
48113,"Dallas, TX",1279365.0
48141,"El Paso, TX",989638.0
48157,"Fort Bend, TX",2269886.0
48167,"Galveston, TX",99778.0
48201,"Harris, TX",164224.0
48209,"Hays, TX",300000.0
48215,"Hidalgo, TX",600000.0
48219,"Hockley, TX",475000.0
48245,"Jefferson, TX",410360.0
48273,"Kleberg, TX",374646.0
48303,"Lubbock, TX",1999998.0
48317,"Martin, TX",23893456.0
48355,"Nueces, TX",3972260.02
48381,"Randall, TX",1610360.0
48387,"Red River, TX",1200000.0
48409,"San Patricio, TX",300000.0
48423,"Smith, TX",4000.0
48439,"Tarrant, TX",48247278.0
48451,"Tom Green, TX",290766.0
48453,"Travis, TX",32963453.68
48473,"Waller, TX",125000.0
48499,"Wood, TX",28825356.0
