GeoFIPS,GeoName,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
1075,"Lamar, AL",28262,28273,29396,28608,28243,28913,29337,30373,31891,32893,32424,31226,32993,34731,33940,36475,34553,36520,38358,39796,40936,42686,40204,44265
1077,"Lauderdale, AL",33447,32968,34032,33426,33231,34422,35166,33448,37801,37981,38592,39096,39213,40195,41536,43586,41324,43008,44124,46646,48707,48188,52293,52222
1079,"Lawrence, AL",34180,32579,33794,33159,32505,34195,34998,37871,37501,39248,40655,36311,37365,38132,38524,40713,41574,41771,43107,42912,43909,47797,48924,55555
1081,"Lee, AL",33449,31942,32678,32200,32460,33550,34660,35320,37568,39719,41770,37836,40102,42539,43182,44647,41256,46442,47749,51372,48937,54160,58963,54188
1083,"Limestone, AL",38262,37427,38984,38473,38859,40901,41830,40745,44253,46753,46151,46610,49667,46760,49616,50148,51175,55060,52181,57342,64863,64729,70850,69207
1085,"Lowndes, AL",21095,22696,24089,23546,23300,24090,24967,25590,26390,28530,30225,28100,28754,28043,28544,29734,30675,31117,32011,33130,33973,33930,37499,36993
1087,"Macon, AL",22410,21558,22274,21720,21621,22594,23378,23500,24467,27011,27314,26328,27041,27591,27709,29228,28518,29522,30681,30849,32495,34281,37736,35354
1089,"Madison, AL",45339,43718,45736,46036,46937,48719,49441,50522,51434,52870,55324,57327,54633,55298,57072,58258,58833,59117,61193,62750,63755,68609,67810,78386
1091,"Marengo, AL",26846,26926,28060,27684,28080,28815,29138,29635,30515,32747,32381,31867,33085,31995,31888,33749,32977,35389,34794,37469,37733,38838,43198,42048
1093,"Marion, AL",28627,27643,28247,27264,26774,27227,28781,29800,32792,32752,31602,32317,32080,30926,32237,34162,37707,34977,36386,38049,37887,44675,44333,44636
1095,"Marshall, AL",31153,31274,32470,32541,32971,33756,34855,34668,37142,36931,36981,37506,38859,38876,36960,38399,36536,40599,42117,42751,46233,48913,51417,50858
1097,"Mobile, AL",31430,32396,34685,33087,32393,32850,33191,36143,38188,37575,40951,39828,39753,41867,39546,42278,42943,42530,45233,45615,43598,49492,50871,49848
1099,"Monroe, AL",28942,28650,29802,28951,28463,29027,30228,30964,32163,32367,34072,30920,31744,31072,36221,32696,34733,35163,36639,36432,39556,40005,38812,40997
1101,"Montgomery, AL",36008,35249,36918,35923,35406,35592,35680,39749,40922,41199,43297,41084,41556,42962,41430,44013,43054,42666,45111,45833,49640,52711,49607,50645
1103,"Morgan, AL",38381,37491,39515,38932,38979,39965,40978,41339,40681,43619,46284,40317,44859,43615,44766,44079,45082,47234,46843,49274,52797,54355,55688,56340
1105,"Perry, AL",18880,20167,20969,20073,19876,20630,21640,22109,22637,24132,26513,24351,24742,22175,25215,25461,27403,26218,25221,26703,26814,29572,33712,31522
1107,"Pickens, AL",25573,25847,27065,26521,26200,26895,27737,28578,29737,31497,31053,29677,31032,31079,31433,32314,31933,33160,35968,38379,37586,40249,41870,43926
1109,"Pike, AL",25178,25318,26317,25621,25630,26615,28077,27581,29269,25817,32284,31229,32771,32345,32411,35944,31844,34442,35172,40680,37259,41271,43141,38945
1111,"Randolph, AL",27649,27966,29048,28276,28546,29435,30973,32974,32984,34352,34185,33869,32584,34517,35024,35121,36939,37333,40283,41112,40546,42922,46679,45889
1113,"Russell, AL",29430,27755,28641,28042,27981,28547,29680,30155,30627,33546,28855,33537,32733,32632,34310,35762,35585,36124,38617,36186,39104,43670,40821,44849
1115,"St. Clair, AL",35828,36198,37513,36820,37381,38713,41086,45416,45549,50046,48804,45601,48296,48040,50989,52437,50571,53558,57856,52755,57284,65403,61973,63015
1117,"Shelby, AL",55470,56634,59451,59840,61393,60894,61972,61563,66476,67031,71785,65408,67135,66362,67244,68718,69432,70879,74212,74098,75663,77801,88444,85457
1119,"Sumter, AL",20605,20150,20582,19769,19820,20627,21189,21252,23130,23439,24221,22857,25586,23531,24059,24504,25413,25931,26814,26495,27859,29209,32275,29490
1121,"Talladega, AL",27765,29713,31457,30609,31367,33191,34418,33986,35524,38644,35487,37260,35646,33856,34785,38505,39999,37911,40555,41733,41630,47719,44802,47331
1123,"Tallapoosa, AL",28711,29467,30941,30052,29994,30626,31464,32672,32939,35801,35293,35702,34440,37686,36463,37747,36779,39051,40169,44469,42205,47100,46654,47444
1125,"Tuscaloosa, AL",33374,34032,34294,33614,33598,35268,36598,34459,37952,41543,43744,41842,43098,42086,41495,45959,46892,47868,47483,51644,52557,52307,56610,56274
1127,"Walker, AL",29017,29047,30313,29487,29945,31298,32634,33666,35123,35497,36221,36582,36044,35423,36600,37193,37245,37305,39511,41925,45434,45991,46519,46343
1129,"Washington, AL",30186,30304,31797,30784,30541,31198,32147,33001,33896,35810,37076,36946,37639,39203,39173,41115,41321,42658,37575,44249,44424,48864,36346,49795
1131,"Wilcox, AL",19035,18421,18813,18264,18455,19633,19682,19407,19949,21325,23090,22611,21611,20990,22126,23184,24035,23014,24216,25700,25385,30998,31909,30071
1133,"Winston, AL",26744,27548,28366,27553,26918,27430,28764,29320,31869,32986,32018,31062,32574,31018,32663,33578,35528,36497,38644,38562,41156,40827,46453,47176
2013,"Aleutians East Borough, AK",40350,39386,42703,40779,38237,39239,39828,47177,46164,56111,52786,50444,47077,51289,51514,56856,55462,57015,63991,69375,70081,66923,79128,71492
2016,"Aleutians West Census Area, AK",45528,50749,56365,51340,49834,50367,50670,60138,64142,61536,62849,58174,58517,59362,69192,74088,68387,80695,78151,80290,82633,84726,92216,86050
2020,"Anchorage Municipality, AK",53568,52959,56690,53887,55123,55197,56604,61018,63392,67856,74396,72210,70524,71237,71094,76362,75200,77791,83959,78579,82113,82512,84577,86152
2050,"Bethel Census Area, AK",27371,30489,33353,32258,33544,35326,36057,45504,41156,39519,41755,41810,45481,43314,41722,42876,45808,44849,46634,45582,44304,48262,52214,54849
2060,"Bristol Bay Borough, AK",56849,51223,53828,53149,54251,55876,57963,58017,61445,62945,67214,64418,62912,61905,66178,65283,75364,66373,68026,70094,77257,87950,87032,88516
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84063,88029
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61215,61288
2068,"Denali Borough, AK",49788,51335,53087,50970,52900,52230,55983,58019,60832,64565,70720,62615,61004,68899,66325,68103,69692,73000,72378,73220,75477,78434,80192,85251
2070,"Dillingham Census Area, AK",35308,38439,41007,39391,38970,40477,40449,43991,47179,49319,50827,46580,46845,46427,47498,47930,51082,50753,52250,52641,54524,57436,72334,58389
2090,"Fairbanks North Star Borough, AK",47552,46713,50354,50034,51553,52492,53085,55408,57914,62155,65473,64691,60472,64396,63979,67204,67801,70881,73427,74241,74268,74076,76650,76754
2100,"Haines Borough, AK",39656,38082,41018,39556,38860,39003,40150,41981,43893,47005,48299,48644,46111,51350,49890,55295,67260,57876,53471,53413,58943,62548,105044,63155
2105,0,0,0,0,0,0,0,0,0,0,0,44050,41824,38122,40896,40371,42276,51687,53726,53884,50573,51188,53141,55593,56555
2110,"Juneau City and Borough, AK",58883,57164,59650,58438,59105,60024,60195,67614,67791,75302,71313,73044,69844,74219,76967,83642,80835,82892,82011,90436,79173,85419,89204,89922
2122,"Kenai Peninsula Borough, AK",47602,43856,47255,47030,48733,48697,48474,48373,54281,56648,54206,57171,57347,60360,60431,61629,62532,62025,68501,63559,65439,68625,68448,71111
2130,"Ketchikan Gateway Borough, AK*",52204,48479,50278,49486,49536,50154,51328,53152,58720,57202,58689,58492,58073,59092,61296,62619,57776,65314,67125,71298,68309,75706,76780,73260
2150,"Kodiak Island Borough, AK",47200,48285,50879,50431,50807,51809,52734,54933,59814,59010,61525,62574,59847,66935,61498,64782,67972,67515,74683,71118,74109,79669,72028,80863
2158,"Kusilvak Census Area, AK*",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33511,34341,31250,32728,35369,37566,38203
2164,"Lake and Peninsula Borough, AK",27422,33264,35025,33321,31634,32617,31869,34806,37632,40574,43687,42236,39794,47612,44657,43936,45570,42120,44310,47644,49403,51693,54386,51205
2170,"Matanuska-Susitna Borough, AK",49498,47056,49562,49858,52313,54725,56084,57134,59733,64969,71575,70442,68670,68999,68109,72371,73981,76601,71793,72296,74649,75856,89502,80164
2180,"Nome Census Area, AK",34254,36056,38310,37260,38236,38925,40010,42623,44737,46942,46892,48174,43147,44766,47022,46471,47160,52952,55974,53877,55318,58464,64309,65578
2185,"North Slope Borough, AK",58705,55708,58694,57709,57819,57822,58761,62760,65081,68589,72499,75057,68744,73744,69138,74174,75682,70834,74998,82736,89276,84784,94759,95041
2188,"Northwest Arctic Borough, AK",38006,40083,42821,41961,42904,42230,42226,48280,48642,50168,57721,52272,49466,54680,52945,54600,65192,53774,53692,53060,59337,61660,65194,67586
2195,0,0,0,0,0,0,0,0,0,0,0,0,51374,52294,54434,57728,58176,56655,63098,60540,59176,66075,71296,66096,71878
2198,0,0,0,0,0,0,0,0,0,0,0,0,43210,40756,42649,44721,48175,43245,45305,48888,46488,49356,50049,53638,56226
2201,0,41555,36983,38336,36113,34756,35393,36555,39247,42667,42798,44491,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,"Sitka City and Borough, AK",49027,48108,50624,49527,50171,51207,51494,54499,54050,58958,61436,59536,58000,61956,61771,66038,65765,68472,72795,69501,71825,80660,79363,78248
2230,0,0,0,0,0,0,0,0,0,0,0,61029,63947,58550,61025,65379,63930,69170,65878,65112,66991,74635,74898,78421,65712
2232,0,38514,38220,40209,39249,39780,41072,40614,42591,45027,44506,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2240,"Southeast Fairbanks Census Area, AK",34969,35237,38244,36829,37232,40894,44889,46292,50477,52330,59124,54749,54508,55617,56456,54922,59641,60203,59412,59382,63527,69646,64544,68347
2261,0,51525,46840,49124,49086,49643,50408,51062,52864,56508,55428,58946,60780,60297,63887,65098,63541,73998,70101,69755,86196,68528,74574,0,0
2270,0,19827,25172,27567,26265,26622,27650,27077,29213,29608,30335,33033,30238,30883,33206,32860,31274,30877,0,0,0,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,0,0,0,48021,42752,43120,47373,49039,52201,54500,56747,55696,57832,62496,64643,64732
2280,0,44721,43734,46203,44794,44752,45724,46189,48183,54054,53048,54274,0,0,0,0,0,0,0,0,0,0,0,0,0
2282,0,45199,42229,43150,41486,40637,40404,42353,46505,47723,49330,54401,52102,49331,47575,47565,56365,52595,53795,57687,59955,59523,61587,68352,73014
2290,"Yukon-Koyukuk Census Area, AK",27623,26673,28867,28762,29505,29952,30930,30907,31093,32097,33900,32125,35177,33578,33998,35114,36708,37755,37906,37907,38912,42063,43060,44934
4001,"Apache, AZ",21283,23366,24244,23509,24232,25558,26592,26308,27600,29976,31728,28956,30651,30837,32886,30252,32366,31072,34040,33053,33652,35386,36319,41002
4003,"Cochise, AZ",31443,31411,32903,32209,33300,34801,36585,36296,38825,42995,44000,43786,43677,41237,43017,45294,45025,43451,45151,48966,49164,48650,51171,55748
4005,"Coconino, AZ",34939,35975,38249,37607,37923,39034,40040,41446,43683,48549,47933,49777,43051,45051,45509,48732,48653,51955,53643,54399,60187,58301,57146,63829
4007,"Gila, AZ",29299,29929,31295,30198,30560,31780,33412,33862,35716,34761,38405,36764,37430,35898,38267,39868,37677,41346,40747,38897,43585,45980,49280,52665
4009,"Graham, AZ",29107,28937,29860,28575,28683,30040,31387,33558,34618,38798,40902,40609,39299,40548,41080,43497,46046,44169,46714,46378,50157,50685,55419,52644
4011,"Greenlee, AZ",44351,40734,41181,40245,40471,41032,43095,43338,46728,50195,53654,56855,49592,51145,53312,54673,59416,58854,61110,63557,65818,68066,67530,71669
4012,"La Paz, AZ",25107,24954,25986,24851,25187,25807,26722,29015,29534,29912,32973,30939,33818,30679,35236,33994,32533,34835,34285,36389,37350,39407,41637,44330
4013,"Maricopa, AZ",42192,44054,47024,45921,46038,46376,48304,48752,52522,54733,56511,53284,50424,50785,51442,52066,53929,56017,58742,62221,65234,68634,71799,76230
4015,"Mohave, AZ",29326,29863,31515,30425,31030,32505,34126,35320,36320,39669,38641,39863,36446,35998,34966,38560,37704,40360,42003,42210,45129,49712,46678,48169
4017,"Navajo, AZ",26304,27614,28868,27762,28312,30078,31554,31532,35824,38871,39416,34855,37723,32425,34662,37182,35457,37658,37440,40883,40650,40676,46698,49057
4019,"Pima, AZ",34049,34835,37461,36938,36936,37540,38687,41484,43002,43721,46653,43243,44293,44102,44745,43926,45871,47107,47644,51392,53395,56150,56551,60604
4021,"Pinal, AZ",29726,33289,35134,34437,35132,37869,40255,41177,43627,49906,50208,49088,49833,45170,50362,49887,49876,50888,52642,53114,58848,62067,66992,70835
4023,"Santa Cruz, AZ",27934,29043,31123,30379,30795,32070,32901,33491,34620,35661,38490,35545,33952,35500,36660,35753,37465,34893,39090,39265,40545,47779,44402,49216
4025,"Yavapai, AZ",32273,33208,34241,33398,34114,35303,37309,40382,40923,44268,42311,40837,40562,41437,43397,40486,44145,47220,49824,49860,48758,54242,58860,57676
4027,"Yuma, AZ",28207,29332,31297,30740,32252,32645,34230,35739,37154,39781,39063,38251,40609,37894,39072,40498,39700,40426,42998,46013,44116,47024,54278,55991
5001,"Arkansas, AR",30398,30457,31544,30771,30458,32448,33764,34821,33926,37344,37295,37693,38129,37922,37907,38497,36409,41179,39726,43752,43887,52539,51186,50928
5003,"Ashley, AR",32357,31814,32937,31985,31650,32485,33039,32800,33595,35263,36079,35773,37042,37170,39276,36479,36176,39871,41277,40495,41127,47744,44677,44030
5005,"Baxter, AR",27769,28892,30215,29280,29332,30521,31300,31278,33474,35845,34666,33878,34421,33312,35315,36082,37873,36902,40147,43011,39686,41950,44833,45116
5007,"Benton, AR",38224,39541,41729,41305,42635,45353,47431,48162,46447,49064,51397,49226,52417,52644,52717,56518,57408,60294,64072,64728,68978,70775,78678,78974
5009,"Boone, AR",29798,29912,31247,30409,30769,31626,32721,33563,35968,36704,35729,37007,35532,38411,35848,38410,39779,40909,39881,41770,44482,50083,48153,48700
5011,"Bradley, AR",26629,25161,25755,25090,25557,26593,27661,27543,28478,30150,30621,29221,31047,31118,31940,31733,32734,37331,34114,35950,37729,39982,41578,40454
5013,"Calhoun, AR",28912,28264,29539,29073,29695,29940,30618,31783,33385,34847,34908,34453,36955,35464,36216,37497,39493,40526,33507,42484,44969,48415,50865,49977
5015,"Carroll, AR",27632,27306,28571,28128,27391,27796,29437,30789,30763,32060,33594,35006,33789,33579,34096,34109,36964,37587,37145,38297,45023,43841,45397,49225
5017,"Chicot, AR",21465,21853,22590,21540,20664,22088,22319,23546,23599,24921,24809,25186,27321,27966,26911,28006,29541,29968,29527,31810,31787,37014,35992,34857
5019,"Clark, AR",28141,28213,29388,28870,29241,29970,30681,31437,32491,33887,34327,33857,33433,34478,34482,36517,38504,37856,37247,40536,45408,44105,46464,47158
5021,"Clay, AR",26518,25918,26822,25931,25404,27217,28389,28039,27861,29131,31910,30568,31976,32564,32642,33488,33826,35324,36037,35164,37687,40686,43723,41419
5023,"Cleburne, AR",28773,30492,31930,31295,31438,32341,33053,34240,36420,37277,36707,37583,35472,42265,41337,41612,40555,43913,42397,43170,44902,46214,49964,50200
5025,"Cleveland, AR",32805,32393,33790,33511,33489,34724,36335,36535,40135,37648,39567,38476,40402,41864,41338,42414,43201,44123,45256,47812,47600,53773,57697,53705
5027,"Columbia, AR",28450,28215,29039,28385,28445,29275,30193,30337,30743,36981,35162,32620,34538,33533,35024,36927,37495,38057,35322,38488,40909,42964,44925,44651
5029,"Conway, AR",29430,30794,31857,31166,31014,31779,32865,33890,35697,36786,36026,36356,37475,37830,35832,38145,42348,43702,41892,43519,44565,46924,47049,47741
5031,"Craighead, AR",33379,32967,34523,33348,33259,34821,35418,34109,38239,39808,39989,39526,37780,39410,42437,41608,42851,42460,44091,49355,45615,47766,51797,52490
5033,"Crawford, AR",31403,32425,34181,33365,33646,35138,36527,35191,38129,37353,42112,39618,39672,37552,39367,39384,43466,46545,42941,44850,47363,44600,54534,54065
5035,"Crittenden, AR",28613,28926,30179,29269,29192,30546,31381,31414,33331,35894,35112,34099,33938,34905,36588,37726,35455,37371,37627,39272,42606,41976,47545,43821
5037,"Cross, AR",27475,28504,29655,28859,28275,30356,30771,31737,32486,33176,34489,35722,35080,35268,35839,35438,38597,39132,40970,41661,41214,45273,40587,45262
5039,"Dallas, AR",26344,26159,27176,26096,26213,26633,27876,28631,30228,31657,31608,30454,31350,30728,30984,32591,34018,33352,33679,33739,37259,41314,34649,42442
5041,"Desha, AR",24994,24639,25464,24363,23913,25822,25470,25681,26881,28119,27555,28734,29586,30186,30298,30241,33028,30987,32392,33228,36132,37005,37421,39042
5043,"Drew, AR",29476,28626,29483,28714,28620,29817,30282,31165,32826,33810,34919,31676,34952,35627,33682,35249,36801,39339,40441,41339,42494,44162,46787,46572
5045,"Faulkner, AR",37983,37896,39355,38345,38817,40395,41297,42738,42757,45370,43553,48390,46199,49314,49843,49936,51436,51157,50909,51535,53882,58482,57367,57573
5047,"Franklin, AR",28507,29235,31050,30506,29995,31307,33400,32978,34838,36367,38192,31666,38514,38245,39763,38874,40404,41933,40091,41140,43696,45670,47256,47834
5049,"Fulton, AR",21789,24630,26153,25328,25268,26687,27239,28449,29018,30261,30364,30831,30191,33696,31988,33439,33347,34717,33451,35723,35630,32926,39839,41557
5051,"Garland, AR",29627,30655,32292,31474,31340,32064,32687,32722,34434,36299,38020,37427,36690,35651,39617,39057,40621,37723,42087,44662,43610,45786,46459,48053
5053,"Grant, AR",37396,37259,38555,38233,39037,40375,40777,41215,46627,46977,45165,48610,45347,46538,47421,47089,46067,47652,54411,54819,52050,58566,62077,67088
5055,"Greene, AR",31641,31122,31818,31070,31356,33001,34011,34549,35151,37724,37017,37997,36391,37893,38771,40840,42572,43996,45208,46029,46512,47098,53821,53920
5057,"Hempstead, AR",25800,27387,28583,27843,26920,27614,28521,30391,30292,33686,34221,30735,31786,30922,32292,33715,33136,34560,38769,39505,38682,40867,42790,41281
5059,"Hot Spring, AR",28965,30475,32069,31375,31647,32498,33710,34210,35237,37704,37619,36387,37243,38082,41754,39927,37831,39851,46313,42329,47205,45860,49582,51662
5061,"Howard, AR",27958,28257,29424,28747,27145,27569,29555,30281,32299,32979,33219,31196,32543,33079,33049,32740,37336,33199,36166,36744,40199,41427,40566,42733
5063,"Independence, AR",30222,31488,32860,32054,31969,32910,33823,32671,34620,36984,36019,34487,35888,34690,37818,37761,41085,38241,42520,42332,45596,47903,50834,48957
5065,"Izard, AR",23701,25311,26219,25242,25292,26293,27309,27339,30541,31231,30941,30143,29883,31245,29663,33308,32744,35355,36987,37958,37828,40233,41787,40788
5067,"Jackson, AR",25495,25109,26168,25389,24970,26246,26579,27454,27271,29351,30490,28987,30405,32750,30604,32923,32427,32571,35098,36235,36573,38636,40789,37815
5069,"Jefferson, AR",28609,29800,31358,30354,30234,31211,32188,32105,33989,36293,38018,34389,35092,37704,36346,36169,35927,36990,38485,38677,38596,40555,40588,46100
5071,"Johnson, AR",26672,27403,28734,27964,28021,28791,30192,30545,29915,31586,34307,32206,32326,34182,34322,33634,34923,35877,37205,39798,39381,40396,39439,43003
5073,"Lafayette, AR",23059,24248,25404,24504,23760,24399,25966,26321,27437,28727,28265,27951,29084,30057,28857,30642,32225,33864,32288,33378,35527,37164,40007,38777
5075,"Lawrence, AR",25300,26797,28053,26992,26557,27899,28902,29534,28437,31286,31160,31045,32869,32678,29229,34740,34916,34808,39015,40777,40308,39604,41188,44661
5077,"Lee, AR",20616,21002,21654,20885,20223,21891,21580,22454,22725,24195,25178,23716,25944,27894,26046,27068,28006,28481,26912,28875,28080,30421,32502,29714
5079,"Lincoln, AR",27740,28141,29129,27777,26884,28405,30087,32186,34024,30926,34820,33945,35070,35854,36222,36062,37644,40216,35419,43821,44951,44272,47903,45435
5081,"Little River, AR",29185,28854,30243,29506,29038,30014,31054,33333,32688,33342,34996,34776,37260,38937,35406,36310,37691,39265,43567,42063,43559,43257,47125,46619
5083,"Logan, AR",27170,27732,29078,28395,28486,29613,30878,31588,32257,34261,37034,32827,36015,34000,33850,34090,36391,37924,39361,37676,41471,42249,43577,45558
5085,"Lonoke, AR",37993,39194,40728,40275,40964,42953,44551,45012,48798,47810,49241,50910,50021,49579,51212,55648,54459,56240,56247,54378,56651,62782,59623,64633
5087,"Madison, AR",27903,27960,29116,28419,28567,28515,31215,33660,32932,34877,33221,33117,34547,34292,33428,36358,39158,41007,39059,40568,42674,48016,45144,49691
5089,"Marion, AR",24528,25959,27222,26247,26152,27187,28329,28531,31697,31064,32648,33617,31438,32685,31516,34217,33181,34946,33950,39539,36581,38760,39888,42892
5091,"Miller, AR",28752,29744,31402,30808,30659,32209,33112,32408,38860,37106,38192,38855,37806,37728,38225,40005,40877,39005,38412,44325,42162,50905,43634,45450
5093,"Mississippi, AR",27422,27164,28370,27411,26804,27844,28638,29822,29984,31613,34211,33660,32169,33426,34058,34285,33577,34888,35846,39678,36718,39990,47892,41007
5095,"Monroe, AR",21819,22742,23713,22930,22355,24069,24684,27334,25592,27141,27044,26054,28637,27758,29032,29870,30682,30801,32906,32427,32922,34289,35833,37113
