GeoFIPS,GeoName,Category,Value
10180,"Abilene, TX (MA)",agri_forestry_mining,0.047368233098520784
10420,"Akron, OH (MA)",agri_forestry_mining,-0.10414975572279372
10500,"Albany, GA (MA)",agri_forestry_mining,0.02932028990806801
10540,"Albany-Lebanon, OR (MA)",agri_forestry_mining,0.15952465121578419
10580,"Albany-Schenectady-Troy, NY (MA)",agri_forestry_mining,-0.09400586274130618
10740,"Albuquerque, NM (MA)",agri_forestry_mining,-0.05980149767538456
10780,"Alexandria, LA (MA)",agri_forestry_mining,0.04329629304345817
10900,"Allentown-Bethlehem-Easton, PA-NJ (MA)",agri_forestry_mining,-0.09911497876121211
11020,"Altoona, PA (MA)",agri_forestry_mining,-0.07124391691239051
11100,"Amarillo, TX (MA)",agri_forestry_mining,0.009354547038681993
11180,"Ames, IA (MA)",agri_forestry_mining,0.07375361811370307
11260,"Anchorage, AK (MA)",agri_forestry_mining,0.050233611688337954
11460,"Ann Arbor, MI (MA)",agri_forestry_mining,-0.10330198310257055
11500,"Anniston-Oxford, AL (MA)",agri_forestry_mining,-0.07748860811495495
11540,"Appleton, WI (MA)",agri_forestry_mining,-0.028327242111681805
11700,"Asheville, NC (MA)",agri_forestry_mining,-0.07411036154435757
12020,"Athens-Clarke County, GA (MA)",agri_forestry_mining,-0.05828316198266004
12060,"Atlanta-Sandy Springs-Alpharetta, GA (MA)",agri_forestry_mining,-0.11420206758269158
12100,"Atlantic City-Hammonton, NJ (MA)",agri_forestry_mining,-0.10868709307384594
12220,"Auburn-Opelika, AL (MA)",agri_forestry_mining,-0.10194573071785129
12260,"Augusta-Richmond County, GA-SC (MA)",agri_forestry_mining,-0.06790653602580554
12420,"Austin-Round Rock-Georgetown, TX (MA)",agri_forestry_mining,-0.09075643538476019
12540,"Bakersfield, CA (MA)",agri_forestry_mining,0.6323731714149594
12580,"Baltimore-Columbia-Towson, MD (MA)",agri_forestry_mining,-0.11120368317896268
12620,"Bangor, ME (MA)",agri_forestry_mining,-0.04318576359732518
12700,"Barnstable Town, MA (MA)",agri_forestry_mining,-0.08517122642635078
12940,"Baton Rouge, LA (MA)",agri_forestry_mining,-0.0456390391478827
12980,"Battle Creek, MI (MA)",agri_forestry_mining,-0.030194837665681984
13020,"Bay City, MI (MA)",agri_forestry_mining,-0.05908043605674762
13140,"Beaumont-Port Arthur, TX (MA)",agri_forestry_mining,-0.0475650629469635
13220,"Beckley, WV (MA)",agri_forestry_mining,0.10949343502887299
13380,"Bellingham, WA (MA)",agri_forestry_mining,0.02163649132578427
13460,"Bend, OR (MA)",agri_forestry_mining,0.0018523783094051005
13740,"Billings, MT (MA)",agri_forestry_mining,0.11206423440242119
13780,"Binghamton, NY (MA)",agri_forestry_mining,-0.08519255877118892
13820,"Birmingham-Hoover, AL (MA)",agri_forestry_mining,-0.09040425370153371
13900,"Bismarck, ND (MA)",agri_forestry_mining,0.11976581635405537
13980,"Blacksburg-Christiansburg, VA (MA)",agri_forestry_mining,-0.08175178519997872
14010,"Bloomington, IL (MA)",agri_forestry_mining,-0.0547599136846354
14020,"Bloomington, IN (MA)",agri_forestry_mining,-0.09348227706981549
14100,"Bloomsburg-Berwick, PA (MA)",agri_forestry_mining,-0.012139985806348341
14260,"Boise City, ID (MA)",agri_forestry_mining,0.014700199677571302
14460,"Boston-Cambridge-Newton, MA-NH (MA)",agri_forestry_mining,-0.11618828691158789
14500,"Boulder, CO (MA)",agri_forestry_mining,-0.06844214338483756
14540,"Bowling Green, KY (MA)",agri_forestry_mining,-0.03906622210592847
14740,"Bremerton-Silverdale-Port Orchard, WA (MA)",agri_forestry_mining,-0.09624978834446218
14860,"Bridgeport-Stamford-Norwalk, CT (MA)",agri_forestry_mining,-0.12144939628498264
15180,"Brownsville-Harlingen, TX (MA)",agri_forestry_mining,-0.022212977481379736
15260,"Brunswick, GA (MA)",agri_forestry_mining,-0.07173456211359763
15380,"Buffalo-Cheektowaga, NY (MA)",agri_forestry_mining,-0.10541980733090883
15500,"Burlington, NC (MA)",agri_forestry_mining,-0.09728051147938632
15540,"Burlington-South Burlington, VT (MA)",agri_forestry_mining,-0.019724953279927404
15680,"California-Lexington Park, MD (MA)",agri_forestry_mining,-0.09076175081196047
15940,"Canton-Massillon, OH (MA)",agri_forestry_mining,-0.06981791100608714
15980,"Cape Coral-Fort Myers, FL (MA)",agri_forestry_mining,-0.09401997672511975
16020,"Cape Girardeau, MO-IL (MA)",agri_forestry_mining,-0.015024278227900756
16060,"Carbondale-Marion, IL (MA)",agri_forestry_mining,0.029113228516204792
16180,"Carson City, NV (MA)",agri_forestry_mining,-0.10473286623982503
16220,"Casper, WY (MA)",agri_forestry_mining,0.3430439843354971
16300,"Cedar Rapids, IA (MA)",agri_forestry_mining,-0.019116579512272525
16540,"Chambersburg-Waynesboro, PA (MA)",agri_forestry_mining,0.051016941665796844
16580,"Champaign-Urbana, IL (MA)",agri_forestry_mining,-0.05193650596906885
16620,"Charleston, WV (MA)",agri_forestry_mining,0.045636428111859306
16700,"Charleston-North Charleston, SC (MA)",agri_forestry_mining,-0.10635455171180719
16740,"Charlotte-Concord-Gastonia, NC-SC (MA)",agri_forestry_mining,-0.0991629487128054
16820,"Charlottesville, VA (MA)",agri_forestry_mining,-0.05919945176204011
16860,"Chattanooga, TN-GA (MA)",agri_forestry_mining,-0.09322593480834618
16940,"Cheyenne, WY (MA)",agri_forestry_mining,0.023294865261227482
16980,"Chicago-Naperville-Elgin, IL-IN-WI (MA)",agri_forestry_mining,-0.11483656682973709
17020,"Chico, CA (MA)",agri_forestry_mining,0.11458931345414713
17140,"Cincinnati, OH-KY-IN (MA)",agri_forestry_mining,-0.11149399499167811
17300,"Clarksville, TN-KY (MA)",agri_forestry_mining,-0.05165889993628958
17420,"Cleveland, TN (MA)",agri_forestry_mining,-0.08456855853290512
17460,"Cleveland-Elyria, OH (MA)",agri_forestry_mining,-0.1128732719394745
17660,"Coeur d'Alene, ID (MA)",agri_forestry_mining,-0.00921566966819587
17780,"College Station-Bryan, TX (MA)",agri_forestry_mining,0.03216335481467181
17820,"Colorado Springs, CO (MA)",agri_forestry_mining,-0.08660495539882618
17860,"Columbia, MO (MA)",agri_forestry_mining,-0.05008682119480745
17900,"Columbia, SC (MA)",agri_forestry_mining,-0.08716465823639752
17980,"Columbus, GA-AL (MA)",agri_forestry_mining,-0.07381775168277804
18020,"Columbus, IN (MA)",agri_forestry_mining,-0.10146151337109888
18140,"Columbus, OH (MA)",agri_forestry_mining,-0.10058294560382042
18580,"Corpus Christi, TX (MA)",agri_forestry_mining,0.0312502310486138
