GeoFIPS,GeoName,Year,Value
10180,"Abilene, TX (MA)",1993,-0.05132340166330607
10420,"Akron, OH (MA)",1993,0.013231058535765117
10500,"Albany, GA (MA)",1993,-0.051915141877591386
10540,"Albany-Lebanon, OR (MA)",1993,-0.058417958338306764
10580,"Albany-Schenectady-Troy, NY (MA)",1993,0.03227060621146105
10740,"Albuquerque, NM (MA)",1993,0.010241069524847157
10780,"Alexandria, LA (MA)",1993,-0.05264404347534579
10900,"Allentown-Bethlehem-Easton, PA-NJ (MA)",1993,0.017526191761496612
11020,"Altoona, PA (MA)",1993,-0.0539496711609756
11100,"Amarillo, TX (MA)",1993,-0.0445997084243861
11180,"Ames, IA (MA)",1993,-0.057720652330518485
11260,"Anchorage, AK (MA)",1993,-0.03355691700341967
11460,"Ann Arbor, MI (MA)",1993,-0.03416317614278641
11500,"Anniston-Oxford, AL (MA)",1993,-0.05584487481488565
11540,"Appleton, WI (MA)",1993,-0.04768763328253922
11700,"Asheville, NC (MA)",1993,-0.02963106803811333
12020,"Athens-Clarke County, GA (MA)",1993,-0.05231142800248212
12060,"Atlanta-Sandy Springs-Alpharetta, GA (MA)",1993,0.33758875145480416
12100,"Atlantic City-Hammonton, NJ (MA)",1993,-0.041258641590387946
12220,"Auburn-Opelika, AL (MA)",1993,-0.058566306103399746
12260,"Augusta-Richmond County, GA-SC (MA)",1993,-0.011221404684077951
12420,"Austin-Round Rock-Georgetown, TX (MA)",1993,0.04736457317867648
12540,"Bakersfield, CA (MA)",1993,0.00402634491960141
12580,"Baltimore-Columbia-Towson, MD (MA)",1993,0.23014158777400429
12620,"Bangor, ME (MA)",1993,-0.05208448636552232
12700,"Barnstable Town, MA (MA)",1993,-0.04613988515490619
12940,"Baton Rouge, LA (MA)",1993,0.013946084823087235
12980,"Battle Creek, MI (MA)",1993,-0.053194050831241846
13020,"Bay City, MI (MA)",1993,-0.05633007275346691
13140,"Beaumont-Port Arthur, TX (MA)",1993,-0.02371584304072616
13220,"Beckley, WV (MA)",1993,-0.05460661765478947
13380,"Bellingham, WA (MA)",1993,-0.05246556229827959
13460,"Bend, OR (MA)",1993,-0.059336289351426874
13740,"Billings, MT (MA)",1993,-0.05332505907251717
13780,"Binghamton, NY (MA)",1993,-0.03733506228548489
13820,"Birmingham-Hoover, AL (MA)",1993,0.04409273477549247
13900,"Bismarck, ND (MA)",1993,-0.05908148874271857
13980,"Blacksburg-Christiansburg, VA (MA)",1993,-0.05247483252514229
14010,"Bloomington, IL (MA)",1993,-0.053310722410953804
14020,"Bloomington, IN (MA)",1993,-0.05385896041938787
14100,"Bloomsburg-Berwick, PA (MA)",1993,-0.0599857920592074
14260,"Boise City, ID (MA)",1993,-0.025184447433112878
14460,"Boston-Cambridge-Newton, MA-NH (MA)",1993,0.41839572483717746
14500,"Boulder, CO (MA)",1993,-0.039635524827992374
14540,"Bowling Green, KY (MA)",1993,-0.055350259599067364
14740,"Bremerton-Silverdale-Port Orchard, WA (MA)",1993,-0.04410738072010134
14860,"Bridgeport-Stamford-Norwalk, CT (MA)",1993,0.03364897840099346
