GeoFIPS,GeoName,Category,Value
1001,"Autauga, AL",Expected_agricultural_loss_rate,-0.04776754748818368
1003,"Baldwin, AL",Expected_agricultural_loss_rate,-0.034895202127879665
1005,"Barbour, AL",Expected_agricultural_loss_rate,0.0630135228427049
1007,"Bibb, AL",Expected_agricultural_loss_rate,-0.021750865186030754
1009,"Blount, AL",Expected_agricultural_loss_rate,-0.03676956382398955
1011,"Bullock, AL",Expected_agricultural_loss_rate,-0.07238893163382532
1013,"Butler, AL",Expected_agricultural_loss_rate,0.03551389991363463
1015,"Calhoun, AL",Expected_agricultural_loss_rate,-0.03977996376322901
1017,"Chambers, AL",Expected_agricultural_loss_rate,-0.005859325921106495
1019,"Cherokee, AL",Expected_agricultural_loss_rate,-0.041324989326276595
1021,"Chilton, AL",Expected_agricultural_loss_rate,-0.019996102767872004
1023,"Choctaw, AL",Expected_agricultural_loss_rate,0.035759925304354345
1025,"Clarke, AL",Expected_agricultural_loss_rate,-0.024180774892300416
1027,"Clay, AL",Expected_agricultural_loss_rate,-0.013051937080161835
1029,"Cleburne, AL",Expected_agricultural_loss_rate,-0.02304099566106521
1031,"Coffee, AL",Expected_agricultural_loss_rate,0.11954232854042246
1033,"Colbert, AL",Expected_agricultural_loss_rate,-0.06404369381784225
1035,"Conecuh, AL",Expected_agricultural_loss_rate,0.013068692108360036
1037,"Coosa, AL",Expected_agricultural_loss_rate,-0.004723109001451009
1039,"Covington, AL",Expected_agricultural_loss_rate,0.06336032916994405
1041,"Crenshaw, AL",Expected_agricultural_loss_rate,0.06190531413657396
1043,"Cullman, AL",Expected_agricultural_loss_rate,-0.03506675337540732
1045,"Dale, AL",Expected_agricultural_loss_rate,0.06218837440554448
1047,"Dallas, AL",Expected_agricultural_loss_rate,-0.04612074457445825
1049,"DeKalb, AL",Expected_agricultural_loss_rate,-0.019947734375098447
1051,"Elmore, AL",Expected_agricultural_loss_rate,-0.02585444834667272
1053,"Escambia, AL",Expected_agricultural_loss_rate,0.03511066242898564
1055,"Etowah, AL",Expected_agricultural_loss_rate,-0.045573589257622116
1057,"Fayette, AL",Expected_agricultural_loss_rate,-0.026359431036717562
1059,"Franklin, AL",Expected_agricultural_loss_rate,-0.06179808131243081
