GeoFIPS,GeoName,Year,Value
1001,"Autauga, AL",2010,-0.5818540433925049
1001,"Autauga, AL",2011,-0.6005917159763313
1001,"Autauga, AL",2012,-0.5443786982248521
1001,"Autauga, AL",2013,-0.5493096646942801
1001,"Autauga, AL",2014,-0.5788954635108481
1001,"Autauga, AL",2015,-0.583826429980276
1001,"Autauga, AL",2016,-0.6301775147928994
1001,"Autauga, AL",2017,-0.6597633136094674
1001,"Autauga, AL",2018,-0.6104536489151873
1001,"Autauga, AL",2019,-0.542406311637081
1001,"Autauga, AL",2020,-0.4664694280078895
1001,"Autauga, AL",2021,-0.27909270216962523
1003,"Baldwin, AL",2010,0.0017067230310429226
1003,"Baldwin, AL",2011,0.0022108440686819356
1003,"Baldwin, AL",2012,0.0016581330515114516
1003,"Baldwin, AL",2013,0.0036442484648603335
1003,"Baldwin, AL",2014,0.004524941843868247
1003,"Baldwin, AL",2015,0.004488499359219644
1003,"Baldwin, AL",2016,0.0037900184034547466
1003,"Baldwin, AL",2017,0.006201296137704
1003,"Baldwin, AL",2018,0.005612142635884914
1003,"Baldwin, AL",2019,0.005703248847506422
1003,"Baldwin, AL",2020,0.006662900943252977
1003,"Baldwin, AL",2021,0.010039904520690219
1005,"Barbour, AL",2010,-0.8925049309664693
1005,"Barbour, AL",2011,-0.8925049309664693
1005,"Barbour, AL",2012,-0.9043392504930966
1005,"Barbour, AL",2013,-0.8708086785009861
1005,"Barbour, AL",2014,-0.849112426035503
1005,"Barbour, AL",2015,-0.9023668639053254
1005,"Barbour, AL",2016,-0.9043392504930966
1005,"Barbour, AL",2017,-0.9181459566074951
1005,"Barbour, AL",2018,-0.9220907297830374
1005,"Barbour, AL",2019,-0.908284023668639
1005,"Barbour, AL",2020,-0.8372781065088757
1005,"Barbour, AL",2021,-0.782051282051282
1007,"Bibb, AL",2010,-0.9289940828402367
1007,"Bibb, AL",2011,-0.9063116370808678
1007,"Bibb, AL",2012,-0.8402366863905325
1007,"Bibb, AL",2013,-0.8984220907297831
1007,"Bibb, AL",2014,-0.8856015779092702
1007,"Bibb, AL",2015,-0.8777120315581854
1007,"Bibb, AL",2016,-0.9358974358974358
1007,"Bibb, AL",2017,-0.9812623274161736
1007,"Bibb, AL",2018,-0.9526627218934911
1007,"Bibb, AL",2019,-0.9635108481262327
1007,"Bibb, AL",2020,-0.9812623274161736
1007,"Bibb, AL",2021,-0.9871794871794871
1009,"Blount, AL",2010,-0.7406311637080868
1009,"Blount, AL",2011,-0.7633136094674556
1009,"Blount, AL",2012,-0.7958579881656804
1009,"Blount, AL",2013,-0.8471400394477318
1009,"Blount, AL",2014,-0.8668639053254438
1009,"Blount, AL",2015,-0.8609467455621301
1009,"Blount, AL",2016,-0.8609467455621301
1009,"Blount, AL",2017,-0.9013806706114398
1009,"Blount, AL",2018,-0.8895463510848126
1009,"Blount, AL",2019,-0.9023668639053254
1009,"Blount, AL",2020,-0.9003944773175542
1009,"Blount, AL",2021,-0.9477317554240632
1011,"Bullock, AL",2010,-0.8984220907297831
1011,"Bullock, AL",2011,-0.9398422090729783
1011,"Bullock, AL",2012,-0.9092702169625246
1011,"Bullock, AL",2013,-0.9250493096646942
1011,"Bullock, AL",2014,-0.8806706114398422
1011,"Bullock, AL",2015,-0.9289940828402367
1011,"Bullock, AL",2016,-0.8786982248520709
1011,"Bullock, AL",2017,-0.9161735700197238
1011,"Bullock, AL",2018,-0.8954635108481261
1011,"Bullock, AL",2019,-0.9408284023668638
1011,"Bullock, AL",2020,-0.9112426035502958
1011,"Bullock, AL",2021,-0.9240631163708086
1013,"Butler, AL",2010,-0.9349112426035502
1013,"Butler, AL",2011,-0.9388560157790927
1013,"Butler, AL",2012,-0.9260355029585798
1013,"Butler, AL",2013,-0.9151873767258382
1013,"Butler, AL",2014,-0.9595660749506904
1013,"Butler, AL",2015,-0.960552268244576
1013,"Butler, AL",2016,-0.9635108481262327
1013,"Butler, AL",2017,-0.9388560157790927
1013,"Butler, AL",2018,-0.957593688362919
1013,"Butler, AL",2019,-0.9388560157790927
1013,"Butler, AL",2020,-0.9289940828402367
1013,"Butler, AL",2021,-0.932938856015779
1015,"Calhoun, AL",2010,-0.49309664694280086
1015,"Calhoun, AL",2011,-0.6104536489151873
1015,"Calhoun, AL",2012,-0.6242603550295858
1015,"Calhoun, AL",2013,-0.5335305719921104
1015,"Calhoun, AL",2014,-0.3708086785009862
1015,"Calhoun, AL",2015,-0.3353057199211046
1015,"Calhoun, AL",2016,-0.27909270216962523
1015,"Calhoun, AL",2017,-0.31459566074950684
1015,"Calhoun, AL",2018,-0.2889546351084813
1015,"Calhoun, AL",2019,-0.47435897435897434
1015,"Calhoun, AL",2020,-0.36094674556213013
1015,"Calhoun, AL",2021,-0.47830374753451677
1017,"Chambers, AL",2010,-0.942800788954635
1017,"Chambers, AL",2011,-0.9309664694280079
1017,"Chambers, AL",2012,-0.9122287968441813
1017,"Chambers, AL",2013,-0.8826429980276134
1017,"Chambers, AL",2014,-0.9063116370808678
1017,"Chambers, AL",2015,-0.9161735700197238
1017,"Chambers, AL",2016,-0.913214990138067
1017,"Chambers, AL",2017,-0.8954635108481261
1017,"Chambers, AL",2018,-0.8589743589743589
1017,"Chambers, AL",2019,-0.8579881656804733
1017,"Chambers, AL",2020,-0.8826429980276134
1017,"Chambers, AL",2021,-0.7366863905325443
1019,"Cherokee, AL",2010,-0.9388560157790927
1019,"Cherokee, AL",2011,-0.9171597633136095
1019,"Cherokee, AL",2012,-0.9240631163708086
1019,"Cherokee, AL",2013,-0.9220907297830374
1019,"Cherokee, AL",2014,-0.9181459566074951
1019,"Cherokee, AL",2015,-0.928007889546351
1019,"Cherokee, AL",2016,-0.9013806706114398
1019,"Cherokee, AL",2017,-0.9299802761341223
1019,"Cherokee, AL",2018,-0.9477317554240632
1019,"Cherokee, AL",2019,-0.8786982248520709
1019,"Cherokee, AL",2020,-0.9053254437869822
1019,"Cherokee, AL",2021,-0.928007889546351
1021,"Chilton, AL",2010,-0.9309664694280079
1021,"Chilton, AL",2011,-0.9625246548323471
1021,"Chilton, AL",2012,-0.9418145956607494
1021,"Chilton, AL",2013,-0.9220907297830374
1021,"Chilton, AL",2014,-0.9299802761341223
1021,"Chilton, AL",2015,-0.9447731755424063
1021,"Chilton, AL",2016,-0.9349112426035502
1021,"Chilton, AL",2017,-0.9211045364891518
1021,"Chilton, AL",2018,-0.9388560157790927
1021,"Chilton, AL",2019,-0.849112426035503
1021,"Chilton, AL",2020,-0.9072978303747534
1021,"Chilton, AL",2021,-0.7998027613412229
1023,"Choctaw, AL",2010,-0.9930966469428008
1023,"Choctaw, AL",2011,-0.9881656804733727
1023,"Choctaw, AL",2012,-0.977317554240631
1023,"Choctaw, AL",2013,-0.980276134122288
1023,"Choctaw, AL",2014,-0.9733727810650887
1023,"Choctaw, AL",2015,-0.9704142011834319
1023,"Choctaw, AL",2016,-0.995069033530572
1023,"Choctaw, AL",2017,-0.9901380670611439
1023,"Choctaw, AL",2018,-0.9921104536489151
1023,"Choctaw, AL",2019,-0.9901380670611439
1023,"Choctaw, AL",2020,-0.9930966469428008
1023,"Choctaw, AL",2021,-0.9940828402366864
1025,"Clarke, AL",2010,-0.9506903353057199
1025,"Clarke, AL",2011,-0.9408284023668638
1025,"Clarke, AL",2012,-0.9309664694280079
1025,"Clarke, AL",2013,-0.908284023668639
1025,"Clarke, AL",2014,-0.9201183431952662
1025,"Clarke, AL",2015,-0.9585798816568047
1025,"Clarke, AL",2016,-0.9625246548323471
1025,"Clarke, AL",2017,-0.9635108481262327
1025,"Clarke, AL",2018,-0.9487179487179487
1025,"Clarke, AL",2019,-0.932938856015779
1025,"Clarke, AL",2020,-0.9368836291913214
1025,"Clarke, AL",2021,-0.923076923076923
1027,"Clay, AL",2010,-0.9684418145956608
1027,"Clay, AL",2011,-0.9812623274161736
1027,"Clay, AL",2012,-1.0
1027,"Clay, AL",2013,-0.9960552268244576
1027,"Clay, AL",2014,-0.9970414201183431
1027,"Clay, AL",2015,-0.9763313609467454
1027,"Clay, AL",2016,-0.9654832347140039
1027,"Clay, AL",2017,-0.9664694280078895
1027,"Clay, AL",2018,-0.9753451676528598
1027,"Clay, AL",2019,-0.8964497041420119
1027,"Clay, AL",2020,-0.9546351084812622
1027,"Clay, AL",2021,-0.9704142011834319
1029,"Cleburne, AL",2010,-0.9694280078895463
1029,"Cleburne, AL",2011,-0.9792899408284024
1029,"Cleburne, AL",2012,-0.9694280078895463
1029,"Cleburne, AL",2013,-0.9842209072978303
1029,"Cleburne, AL",2014,-0.9842209072978303
1029,"Cleburne, AL",2015,-0.9753451676528598
1029,"Cleburne, AL",2016,-0.9763313609467454
1029,"Cleburne, AL",2017,-0.9891518737672584
1029,"Cleburne, AL",2018,-0.9881656804733727
1029,"Cleburne, AL",2019,-0.9615384615384615
1029,"Cleburne, AL",2020,-0.9674556213017751
1029,"Cleburne, AL",2021,-0.9733727810650887
1031,"Coffee, AL",2010,-0.8057199211045365
1031,"Coffee, AL",2011,-0.8431952662721892
1031,"Coffee, AL",2012,-0.831360946745562
1031,"Coffee, AL",2013,-0.8402366863905325
1031,"Coffee, AL",2014,-0.7386587771203155
1031,"Coffee, AL",2015,-0.6469428007889546
1031,"Coffee, AL",2016,-0.6459566074950689
1031,"Coffee, AL",2017,-0.6873767258382641
1031,"Coffee, AL",2018,-0.7238658777120315
1031,"Coffee, AL",2019,-0.8057199211045365
1031,"Coffee, AL",2020,-0.8846153846153845
1031,"Coffee, AL",2021,-0.8461538461538461
1033,"Colbert, AL",2010,-0.7988165680473372
1033,"Colbert, AL",2011,-0.8195266272189349
1033,"Colbert, AL",2012,-0.8254437869822485
1033,"Colbert, AL",2013,-0.7721893491124261
1033,"Colbert, AL",2014,-0.7978303747534516
1033,"Colbert, AL",2015,-0.7396449704142011
1033,"Colbert, AL",2016,-0.6745562130177514
1033,"Colbert, AL",2017,-0.7475345167652859
1033,"Colbert, AL",2018,-0.7396449704142011
1033,"Colbert, AL",2019,-0.6499013806706114
1033,"Colbert, AL",2020,-0.7140039447731755
1033,"Colbert, AL",2021,-0.767258382642998
1035,"Conecuh, AL",2010,-1.0
1035,"Conecuh, AL",2011,-1.0
1035,"Conecuh, AL",2012,-1.0
1035,"Conecuh, AL",2013,-0.9891518737672584
1035,"Conecuh, AL",2014,-0.9644970414201183
1035,"Conecuh, AL",2015,-0.9763313609467454
1035,"Conecuh, AL",2016,-0.9714003944773175
1035,"Conecuh, AL",2017,-0.9585798816568047
1035,"Conecuh, AL",2018,-0.9595660749506904
1035,"Conecuh, AL",2019,-1.0
1035,"Conecuh, AL",2020,-1.0
1035,"Conecuh, AL",2021,-0.9497041420118343
1037,"Coosa, AL",2010,-0.9467455621301775
1037,"Coosa, AL",2011,-0.9516765285996055
1037,"Coosa, AL",2012,-0.9270216962524656
1037,"Coosa, AL",2013,-0.9388560157790927
1037,"Coosa, AL",2014,-0.9556213017751478
1037,"Coosa, AL",2015,-0.9684418145956608
1037,"Coosa, AL",2016,-0.9654832347140039
1037,"Coosa, AL",2017,-0.9891518737672584
1037,"Coosa, AL",2018,-0.9842209072978303
1037,"Coosa, AL",2019,-0.9585798816568047
1037,"Coosa, AL",2020,-0.9585798816568047
1037,"Coosa, AL",2021,-0.9625246548323471
1039,"Covington, AL",2010,-0.7869822485207101
1039,"Covington, AL",2011,-0.8599605522682445
1039,"Covington, AL",2012,-0.9023668639053254
1039,"Covington, AL",2013,-0.8471400394477318
1039,"Covington, AL",2014,-0.821499013806706
1039,"Covington, AL",2015,-0.8777120315581854
1039,"Covington, AL",2016,-0.834319526627219
1039,"Covington, AL",2017,-0.8027613412228797
1039,"Covington, AL",2018,-0.8589743589743589
1039,"Covington, AL",2019,-0.8629191321499012
1039,"Covington, AL",2020,-0.7554240631163708
1039,"Covington, AL",2021,-0.7790927021696252
1041,"Crenshaw, AL",2010,-0.9743589743589743
1041,"Crenshaw, AL",2011,-0.9763313609467454
1041,"Crenshaw, AL",2012,-0.9595660749506904
1041,"Crenshaw, AL",2013,-0.9763313609467454
1041,"Crenshaw, AL",2014,-0.9970414201183431
1041,"Crenshaw, AL",2015,-0.9990138067061143
1041,"Crenshaw, AL",2016,-1.0
1041,"Crenshaw, AL",2017,-0.9990138067061143
1041,"Crenshaw, AL",2018,-0.9970414201183431
1041,"Crenshaw, AL",2019,-0.9970414201183431
1041,"Crenshaw, AL",2020,-0.9970414201183431
1041,"Crenshaw, AL",2021,-0.9980276134122287
1043,"Cullman, AL",2010,-0.6883629191321499
1043,"Cullman, AL",2011,-0.7810650887573963
1043,"Cullman, AL",2012,-0.7879684418145956
1043,"Cullman, AL",2013,-0.7534516765285996
1043,"Cullman, AL",2014,-0.7859960552268244
1043,"Cullman, AL",2015,-0.7544378698224852
1043,"Cullman, AL",2016,-0.7209072978303748
1043,"Cullman, AL",2017,-0.777120315581854
1043,"Cullman, AL",2018,-0.7140039447731755
1043,"Cullman, AL",2019,-0.7031558185404339
1043,"Cullman, AL",2020,-0.7337278106508875
1043,"Cullman, AL",2021,-0.6972386587771202
1045,"Dale, AL",2010,-0.76232741617357
1045,"Dale, AL",2011,-0.722879684418146
1045,"Dale, AL",2012,-0.7179487179487178
1045,"Dale, AL",2013,-0.7682445759368836
1045,"Dale, AL",2014,-0.7583826429980276
1045,"Dale, AL",2015,-0.81163708086785
1045,"Dale, AL",2016,-0.888560157790927
