GeoFIPS,GeoName,Year,Value
1001,"Autauga, AL",1993,2.400115584858955e-05
1003,"Baldwin, AL",1993,2.7058109296194685e-05
1005,"Barbour, AL",1993,1.194113771323576e-05
1007,"Bibb, AL",1993,1.1014219249122806e-05
1009,"Blount, AL",1993,2.506557231189803e-05
1011,"Bullock, AL",1993,6.955002781638453e-06
1013,"Butler, AL",1993,1.0841437573409512e-05
1015,"Calhoun, AL",1993,7.412731379271221e-05
1017,"Chambers, AL",1993,2.3963720829471376e-05
1019,"Cherokee, AL",1993,1.4447334523629452e-05
1021,"Chilton, AL",1993,1.898755161526584e-05
1023,"Choctaw, AL",1993,6.859123143163712e-06
1025,"Clarke, AL",1993,8.58364793879779e-06
1027,"Clay, AL",1993,8.641811161599896e-06
1029,"Cleburne, AL",1993,8.980010513829674e-06
1031,"Coffee, AL",1993,2.383191857223336e-05
1033,"Colbert, AL",1993,3.474997142586952e-05
1035,"Conecuh, AL",1993,6.473033041924334e-06
1037,"Coosa, AL",1993,6.7882792751455696e-06
1039,"Covington, AL",1993,1.3943682653399922e-05
1041,"Crenshaw, AL",1993,8.59632597631588e-06
1043,"Cullman, AL",1993,3.725184843334033e-05
1045,"Dale, AL",1993,3.420547397074078e-05
1047,"Dallas, AL",1993,1.8936300720744597e-05
1049,"DeKalb, AL",1993,2.8818153675131788e-05
1051,"Elmore, AL",1993,3.386194667182053e-05
1053,"Escambia, AL",1993,1.4980018168875242e-05
1055,"Etowah, AL",1993,7.309962787029358e-05
1057,"Fayette, AL",1993,1.1174309763113528e-05
1059,"Franklin, AL",1993,1.7736745820941658e-05
1061,"Geneva, AL",1993,1.6458674118193315e-05
1063,"Greene, AL",1993,6.096258136507784e-06
1065,"Hale, AL",1993,9.607736618370668e-06
1067,"Henry, AL",1993,1.085528391584074e-05
1069,"Houston, AL",1993,5.639649592115954e-05
1071,"Jackson, AL",1993,1.7874714119812212e-05
1073,"Jefferson, AL",1993,0.0002303619368409
1075,"Lamar, AL",1993,1.0090998470421545e-05
1077,"Lauderdale, AL",1993,4.832180932297849e-05
1079,"Lawrence, AL",1993,1.828646204312413e-05
1081,"Lee, AL",1993,5.992589317279752e-05
