GeoFIPS,GeoName,Year,Value
1001,"Autauga, AL",2010,-0.018563862543707566
1001,"Autauga, AL",2011,-0.021872901892842855
1001,"Autauga, AL",2012,-0.01730316520666675
1001,"Autauga, AL",2013,-0.02360602157422753
1001,"Autauga, AL",2014,-0.021085076131984293
1001,"Autauga, AL",2015,-0.018406278522457242
1001,"Autauga, AL",2016,0.002715112492923888
1001,"Autauga, AL",2017,-0.0005952763730691091
1001,"Autauga, AL",2018,-0.006112526327818335
1001,"Autauga, AL",2019,-0.017933521003174913
1001,"Autauga, AL",2020,-0.028489470701729802
1001,"Autauga, AL",2021,-0.03116692884392569
1003,"Baldwin, AL",2010,0.09214891425874949
1003,"Baldwin, AL",2011,0.08198021328075034
1003,"Baldwin, AL",2012,0.0954301869631411
1003,"Baldwin, AL",2013,0.10167443842872537
1003,"Baldwin, AL",2014,0.08777078110731718
1003,"Baldwin, AL",2015,0.09558638690245824
1003,"Baldwin, AL",2016,0.11367168012283235
1003,"Baldwin, AL",2017,0.08917841628435896
1003,"Baldwin, AL",2018,0.10042621284631181
1003,"Baldwin, AL",2019,0.12113396767547657
1003,"Baldwin, AL",2020,0.12579100901928775
1003,"Baldwin, AL",2021,0.10448176991808356
1005,"Barbour, AL",2010,-0.030221992709095313
1005,"Barbour, AL",2011,-0.03478865320042235
1005,"Barbour, AL",2012,-0.038252057767101943
1005,"Barbour, AL",2013,-0.03888167140626575
1005,"Barbour, AL",2014,-0.04281603746288376
1005,"Barbour, AL",2015,-0.04438941898802551
1005,"Barbour, AL",2016,-0.039826033825055895
1005,"Barbour, AL",2017,-0.040140805571505456
1005,"Barbour, AL",2018,-0.04313073100899112
1005,"Barbour, AL",2019,-0.04281603746288376
1005,"Barbour, AL",2020,-0.04674907601402878
1005,"Barbour, AL",2021,-0.04564796605323962
1007,"Bibb, AL",2010,-0.041399812264257374
1007,"Bibb, AL",2011,-0.04643448464320221
1007,"Bibb, AL",2012,-0.044546745159015355
1007,"Bibb, AL",2013,-0.04470406912045222
1007,"Bibb, AL",2014,-0.05130957740047537
1007,"Bibb, AL",2015,-0.053196066573300005
1007,"Bibb, AL",2016,-0.04926546792447439
1007,"Bibb, AL",2017,-0.0552393343548746
1007,"Bibb, AL",2018,-0.0558679398659232
1007,"Bibb, AL",2019,-0.052724479347601494
1007,"Bibb, AL",2020,-0.05571079262072287
1007,"Bibb, AL",2021,-0.05665363441814519
1009,"Blount, AL",2010,0.0003505508588652617
1009,"Blount, AL",2011,-0.010998933356242357
1009,"Blount, AL",2012,-0.008792219954751657
1009,"Blount, AL",2013,-0.0114717873082677
1009,"Blount, AL",2014,-0.01005321090612099
1009,"Blount, AL",2015,0.0003505508588652617
1009,"Blount, AL",2016,-0.005797261738147097
1009,"Blount, AL",2017,0.0008234643453992607
1009,"Blount, AL",2018,0.010911856124563801
1009,"Blount, AL",2019,-0.008004086155249168
1009,"Blount, AL",2020,-0.008792219954751657
1009,"Blount, AL",2021,-0.006427789702379005
1011,"Bullock, AL",2010,-0.04344541599676233
1011,"Bullock, AL",2011,-0.05256727836919062
1011,"Bullock, AL",2012,-0.056182226044776185
1011,"Bullock, AL",2013,-0.056182226044776185
1011,"Bullock, AL",2014,-0.06262255055314137
1011,"Bullock, AL",2015,-0.06042397452860704
1011,"Bullock, AL",2016,-0.05508217611530375
1011,"Bullock, AL",2017,-0.05571079262072287
1011,"Bullock, AL",2018,-0.04879369111201326
1011,"Bullock, AL",2019,-0.048636427325691955
1011,"Bullock, AL",2020,-0.048636427325691955
1011,"Bullock, AL",2021,-0.05130957740047537
1013,"Butler, AL",2010,-0.050523431384532747
1013,"Butler, AL",2011,-0.04659178148389409
1013,"Butler, AL",2012,-0.04218662494452308
1013,"Butler, AL",2013,-0.03652046514733276
1013,"Butler, AL",2014,-0.03415885104937555
1013,"Butler, AL",2015,-0.03557586697590398
1013,"Butler, AL",2016,-0.03888167140626575
1013,"Butler, AL",2017,-0.04281603746288376
1013,"Butler, AL",2018,-0.04785007237705419
1013,"Butler, AL",2019,-0.04611988406121459
1013,"Butler, AL",2020,-0.04596258033545397
1013,"Butler, AL",2021,-0.04297338530184125
1015,"Calhoun, AL",2010,0.015640150369666594
1015,"Calhoun, AL",2011,3.527510100775899e-05
1015,"Calhoun, AL",2012,-0.0031174725217484323
1015,"Calhoun, AL",2013,-0.006427789702379005
1015,"Calhoun, AL",2014,0.006813598759701334
1015,"Calhoun, AL",2015,0.004922009822412532
1015,"Calhoun, AL",2016,0.012172791035438335
1015,"Calhoun, AL",2017,0.022573657354511
1015,"Calhoun, AL",2018,0.02414917557085472
1015,"Calhoun, AL",2019,0.01816163476603161
1015,"Calhoun, AL",2020,0.017058511876122395
1015,"Calhoun, AL",2021,0.02414917557085472
1017,"Chambers, AL",2010,-0.029434504590848842
1017,"Chambers, AL",2011,-0.03163937612581691
1017,"Chambers, AL",2012,-0.028489470701729802
1017,"Chambers, AL",2013,-0.02360602157422753
1017,"Chambers, AL",2014,-0.024866383731922737
1017,"Chambers, AL",2015,-0.0368353167866079
1017,"Chambers, AL",2016,-0.04344541599676233
1017,"Chambers, AL",2017,-0.04942272198726316
1017,"Chambers, AL",2018,-0.03368648160401744
1017,"Chambers, AL",2019,-0.026599251816385006
1017,"Chambers, AL",2020,-0.02360602157422753
1017,"Chambers, AL",2021,-0.019982076292891948
1019,"Cherokee, AL",2010,-0.026599251816385006
1019,"Cherokee, AL",2011,-0.03636303660486184
1019,"Cherokee, AL",2012,-0.03478865320042235
1019,"Cherokee, AL",2013,-0.028961994118127943
1019,"Cherokee, AL",2014,-0.02029722418488955
1019,"Cherokee, AL",2015,-0.023133366203038963
1019,"Cherokee, AL",2016,-0.013835975881328344
1019,"Cherokee, AL",2017,-0.017775933370984376
1019,"Cherokee, AL",2018,-0.020612368043509854
1019,"Cherokee, AL",2019,-0.02234558437331613
1019,"Cherokee, AL",2020,-0.022030463816643198
1019,"Cherokee, AL",2021,-0.03337156026595656
1021,"Chilton, AL",2010,0.033127105245577715
1021,"Chilton, AL",2011,0.031867334136498116
1021,"Chilton, AL",2012,0.04681947179799972
1021,"Chilton, AL",2013,0.04162760709477609
1021,"Chilton, AL",2014,0.027772399407566706
1021,"Chilton, AL",2015,0.009335639153546627
1021,"Chilton, AL",2016,0.009178014775580445
1021,"Chilton, AL",2017,0.005710176937208766
1021,"Chilton, AL",2018,0.006498336957428963
1021,"Chilton, AL",2019,0.0022422017488936685
1021,"Chilton, AL",2020,0.024464265070265778
1021,"Chilton, AL",2021,0.0030303856606421764
1023,"Choctaw, AL",2010,-0.0558679398659232
1023,"Choctaw, AL",2011,-0.05838191409009186
1023,"Choctaw, AL",2012,-0.059010293216734455
1023,"Choctaw, AL",2013,-0.05665363441814519
1023,"Choctaw, AL",2014,-0.059324465275577776
1023,"Choctaw, AL",2015,-0.05885320279960393
1023,"Choctaw, AL",2016,-0.057282139587279346
1023,"Choctaw, AL",2017,-0.05743925880502654
1023,"Choctaw, AL",2018,-0.054610685052078334
1023,"Choctaw, AL",2019,-0.04942272198726316
1023,"Choctaw, AL",2020,-0.04580527433020598
1023,"Choctaw, AL",2021,-0.052724479347601494
1025,"Clarke, AL",2010,-0.03746499806431347
1025,"Clarke, AL",2011,-0.04596258033545397
1025,"Clarke, AL",2012,-0.0440747600484761
1025,"Clarke, AL",2013,-0.0352609867087289
1025,"Clarke, AL",2014,-0.03195433313899698
1025,"Clarke, AL",2015,-0.03935386140341446
1025,"Clarke, AL",2016,-0.02959200516894611
1025,"Clarke, AL",2017,-0.025654070194395806
1025,"Clarke, AL",2018,-0.02581160369568858
1025,"Clarke, AL",2019,-0.030851956238959644
