GeoFIPS,GeoName,Year,Value
1001,"Autauga, AL",2010,-0.016584643389316867
1001,"Autauga, AL",2011,-0.017332116537811082
1001,"Autauga, AL",2012,-0.018354364459677752
1001,"Autauga, AL",2013,-0.020486669610966457
1001,"Autauga, AL",2014,-0.019277652241154852
1001,"Autauga, AL",2015,-0.0173211244239333
1001,"Autauga, AL",2016,-0.017057312440888706
1001,"Autauga, AL",2017,-0.01907980757357819
1001,"Autauga, AL",2018,-0.020058024670949193
1001,"Autauga, AL",2019,-0.019475495399030263
1001,"Autauga, AL",2020,-0.024475982629436954
1001,"Autauga, AL",2021,-0.02001406066776268
1003,"Baldwin, AL",2010,0.02509218529350976
1003,"Baldwin, AL",2011,0.02200418948471361
1003,"Baldwin, AL",2012,0.02165250386365547
1003,"Baldwin, AL",2013,0.025366895689840074
1003,"Baldwin, AL",2014,0.029574955314388918
1003,"Baldwin, AL",2015,0.033661154844360386
1003,"Baldwin, AL",2016,0.034715480788199304
1003,"Baldwin, AL",2017,0.042082491957711854
1003,"Baldwin, AL",2018,0.03921743278166834
1003,"Baldwin, AL",2019,0.04228005727739981
1003,"Baldwin, AL",2020,0.051199740850975006
1003,"Baldwin, AL",2021,0.05417122496139393
1005,"Barbour, AL",2010,-0.02360784699698959
1005,"Barbour, AL",2011,-0.024684769286367425
1005,"Barbour, AL",2012,-0.030222267410466075
1005,"Barbour, AL",2013,-0.030463943818054506
1005,"Barbour, AL",2014,-0.03272673717605745
1005,"Barbour, AL",2015,-0.03375916388729272
1005,"Barbour, AL",2016,-0.03223246548875114
1005,"Barbour, AL",2017,-0.03119993627188522
1005,"Barbour, AL",2018,-0.03148553621565253
1005,"Barbour, AL",2019,-0.033067226152242335
1005,"Barbour, AL",2020,-0.03139765985532028
1005,"Barbour, AL",2021,-0.030463943818054506
1007,"Bibb, AL",2010,-0.03494526720475333
1007,"Bibb, AL",2011,-0.03769049347074738
1007,"Bibb, AL",2012,-0.03731717519665201
1007,"Bibb, AL",2013,-0.03680110045247309
1007,"Bibb, AL",2014,-0.03808576017440568
1007,"Bibb, AL",2015,-0.03663639160159671
1007,"Bibb, AL",2016,-0.03496723116295375
1007,"Bibb, AL",2017,-0.03592263036090737
1007,"Bibb, AL",2018,-0.037723432814897206
1007,"Bibb, AL",2019,-0.0387994058983262
1007,"Bibb, AL",2020,-0.04106084894342332
1007,"Bibb, AL",2021,-0.04218043833247398
1009,"Blount, AL",2010,-0.008812177780193498
1009,"Blount, AL",2011,-0.010527301687406787
1009,"Blount, AL",2012,-0.008768199519226694
1009,"Blount, AL",2013,-0.011066014197213092
1009,"Blount, AL",2014,-0.011582732409572749
1009,"Blount, AL",2015,-0.015397442388163651
1009,"Blount, AL",2016,-0.017431045373858423
1009,"Blount, AL",2017,-0.01957441640699209
1009,"Blount, AL",2018,-0.01588112230044081
1009,"Blount, AL",2019,-0.013055894121204892
1009,"Blount, AL",2020,-0.010769173384781006
1009,"Blount, AL",2021,-0.00898809048146354
1011,"Bullock, AL",2010,-0.045637312829937104
1011,"Bullock, AL",2011,-0.0464273051287849
1011,"Bullock, AL",2012,-0.04561536777997033
1011,"Bullock, AL",2013,-0.04570314771546369
1011,"Bullock, AL",2014,-0.04586773319114723
1011,"Bullock, AL",2015,-0.04584578860473809
1011,"Bullock, AL",2016,-0.04253166036635636
