GeoFIPS,GeoName,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021
1059,"Franklin, AL",87.762,85.425,88.368,97.105,100.796,95.144,96.621,93.247,89.677,92.877,99.628,104.036,96.032,95.976,96.122,102.518,108.761,105.529,99.627,108.354
1061,"Geneva, AL",100.408,100.909,101.539,102.415,109.229,108.032,108.573,108.956,105.909,107.266,97.791,105.438,105.301,110.187,112.477,105.391,105.24,110.895,107.315,111.438
1063,"Greene, AL",106.302,118.777,122.452,133.522,138.943,136.379,132.116,114.299,108.639,106.716,118.099,102.021,97.263,87.015,83.627,74.562,74.539,77.501,70.441,62.786
1065,"Hale, AL",90.122,95.19,106.755,111.975,117.761,124.9,108.377,104.659,101.984,104.908,101.343,98.778,94.476,95.7,99.174,91.473,83.319,82.224,84.374,75.135
1067,"Henry, AL",100.417,108.132,102.838,105.1,114.202,113.558,106.68,106.084,100.482,97.386,101.996,107.523,104.848,111.626,115.355,118.802,120.207,124.119,122.531,126.576
1069,"Houston, AL",89.901,94.341,96.138,100.106,101.676,104.294,104.672,100.516,97.631,97.293,98.321,103.752,105.412,106.51,111.802,115.143,115.494,117.235,116.426,121.246
1071,"Jackson, AL",100.07,103.056,103.054,114.431,119.086,118.076,116.478,110.58,97.988,100.966,98.405,101.891,100.155,92.858,90.155,89.657,93.6,90.079,86.062,90.898
1073,"Jefferson, AL",92.829,95.455,96.137,100.827,102.721,101.302,100.958,100.829,96.036,96.137,98.427,98.203,97.192,97.102,98.173,98.956,100.717,101.42,99.09,104.414
1075,"Lamar, AL",113.173,106.519,99.859,106.815,112.089,109.187,105.826,96.394,89.113,89.536,94.889,97.23,96.232,94.484,93.495,95.665,94.669,93.557,90.29,92.203
1077,"Lauderdale, AL",89.255,87.673,88.849,93.99,97.106,97.975,98.0,96.341,96.073,96.687,97.633,100.392,96.135,94.462,92.933,94.094,94.039,93.831,93.246,97.145
1079,"Lawrence, AL",84.463,85.024,102.946,134.208,92.325,83.541,101.513,103.15,115.709,113.25,105.054,89.204,77.351,64.009,57.261,59.724,63.007,63.364,65.63,66.279
1081,"Lee, AL",61.04,64.235,68.317,76.596,80.733,83.311,86.041,87.318,85.912,88.514,95.251,100.578,101.787,105.59,108.635,112.087,110.935,115.502,115.611,121.652
1083,"Limestone, AL",70.964,75.839,81.641,85.755,88.733,93.508,91.859,91.975,85.842,92.506,95.799,101.872,101.654,102.752,105.623,108.95,108.118,113.685,112.79,117.855
1085,"Lowndes, AL",83.434,71.468,85.063,95.221,91.939,100.682,103.705,92.1,94.013,108.163,110.399,99.594,98.459,89.459,92.182,91.081,86.957,82.209,79.361,81.235
1087,"Macon, AL",95.106,90.439,91.42,99.991,101.958,103.191,103.049,103.596,102.991,98.9,102.545,106.38,101.093,94.155,101.008,104.252,103.079,103.198,102.07,109.572
1089,"Madison, AL",65.343,67.538,71.362,77.43,82.339,85.403,89.052,92.134,93.965,98.787,100.406,101.222,101.427,102.837,105.791,108.756,113.556,118.874,119.672,127.008
1091,"Marengo, AL",94.335,95.003,94.511,101.62,109.24,110.767,107.104,100.002,103.428,101.885,97.214,101.697,103.495,98.928,100.125,97.824,102.563,104.883,105.335,107.36
1093,"Marion, AL",93.05,94.1,92.493,104.098,113.405,114.973,109.523,99.666,97.668,96.668,94.629,100.064,98.536,100.701,98.33,99.534,101.322,98.836,96.677,103.102
1095,"Marshall, AL",88.979,89.116,91.597,99.339,101.82,100.944,102.84,98.043,94.009,94.995,97.145,105.919,102.562,108.104,107.337,111.845,114.629,116.604,115.158,122.326
1097,"Mobile, AL",81.801,82.469,83.714,86.495,90.828,97.03,97.095,97.761,97.137,97.526,100.455,100.738,100.315,100.149,101.795,102.095,103.428,104.903,103.16,106.137
1099,"Monroe, AL",122.767,118.785,120.012,134.014,141.344,146.942,134.786,125.105,118.085,113.415,104.082,101.343,97.718,99.019,98.664,100.918,96.635,91.81,90.669,88.729
1101,"Montgomery, AL",90.187,91.77,93.841,97.405,102.053,104.457,104.276,102.65,98.022,99.346,100.101,99.857,98.556,100.055,102.487,102.58,102.374,103.162,101.338,106.518
1103,"Morgan, AL",91.791,90.384,95.628,105.064,105.256,108.588,109.431,104.822,100.107,101.922,98.945,102.292,105.591,105.552,108.793,109.787,111.154,112.085,113.01,116.537
1105,"Perry, AL",84.609,82.261,89.241,88.843,101.091,101.635,95.087,99.985,97.195,104.996,98.148,104.453,91.375,89.447,92.117,90.903,89.471,89.11,88.299,79.068
1107,"Pickens, AL",96.709,94.182,94.863,101.222,109.626,98.092,99.089,90.256,99.629,97.472,86.297,116.148,118.828,119.928,117.265,119.134,117.634,118.318,112.957,117.058
1109,"Pike, AL",70.097,73.717,77.496,84.841,89.177,91.561,94.04,97.589,97.84,104.08,98.663,99.711,104.936,107.252,110.814,111.361,109.888,110.708,108.469,115.314
1111,"Randolph, AL",99.232,105.268,104.075,117.663,118.359,115.971,114.745,107.783,107.668,106.687,92.336,117.412,119.921,123.033,118.112,118.043,120.403,116.011,108.929,119.384
1113,"Russell, AL",88.404,85.751,82.932,89.778,91.939,96.067,93.726,92.599,96.28,100.424,99.716,103.482,104.292,100.324,103.36,105.858,105.345,105.749,105.68,108.008
1115,"St. Clair, AL",68.963,72.3,74.383,79.966,83.544,83.021,84.336,84.417,79.845,84.229,87.698,98.889,99.384,101.264,101.264,102.383,105.223,105.726,103.652,112.223
1117,"Shelby, AL",62.476,66.726,70.902,76.183,87.457,92.268,101.086,99.758,94.509,95.813,98.636,104.548,107.734,114.795,116.348,120.247,122.582,124.447,123.599,129.702
1119,"Sumter, AL",89.889,89.168,89.994,91.966,97.888,95.542,96.05,84.865,91.599,94.914,94.783,99.837,98.665,92.587,93.806,89.63,87.904,86.743,88.932,84.412
1121,"Talladega, AL",73.563,79.094,87.005,100.291,108.45,111.443,108.523,102.37,82.156,91.544,94.426,103.874,102.84,102.953,104.653,106.068,107.14,106.532,102.183,111.39
1123,"Tallapoosa, AL",81.036,75.483,81.539,92.117,101.369,89.388,89.329,85.414,79.53,90.213,96.686,96.75,99.456,103.259,108.05,102.57,104.656,109.331,104.961,112.338
1125,"Tuscaloosa, AL",76.84,81.243,87.029,93.92,99.388,99.934,104.9,100.935,92.129,95.508,105.384,101.574,98.531,96.625,99.732,103.769,104.933,110.091,104.679,109.596
1127,"Walker, AL",93.739,97.035,103.62,108.966,114.16,110.559,107.652,108.635,107.892,111.528,106.904,98.994,100.221,99.273,101.842,104.36,105.184,94.243,86.235,87.46
1129,"Washington, AL",105.374,95.818,98.615,107.328,99.73,109.71,118.416,106.012,110.223,120.151,108.469,104.632,111.233,98.567,103.604,100.322,98.319,102.927,99.644,100.872
1131,"Wilcox, AL",108.609,106.492,99.203,116.256,123.455,128.24,118.712,109.055,121.78,114.482,101.894,108.148,105.612,105.354,114.457,115.008,121.716,114.727,108.373,96.455
1133,"Winston, AL",100.254,99.936,96.451,103.712,110.807,111.839,105.871,97.753,91.446,98.022,101.453,104.955,98.273,100.007,98.484,101.525,101.906,108.711,114.385,115.033
2013,"Aleutians East Borough, AK",151.434,115.204,135.395,166.356,160.941,156.689,170.625,180.881,178.95,110.048,101.831,112.401,111.57,162.363,176.404,185.635,161.267,168.091,152.511,161.56
2016,"Aleutians West Census Area, AK",81.614,82.706,97.477,102.831,129.046,114.685,108.814,99.293,92.414,87.184,95.474,104.277,105.752,105.883,108.884,106.433,102.691,101.02,100.753,98.043
2020,"Anchorage Municipality, AK",77.86,78.784,80.386,82.244,85.531,86.087,87.429,91.213,95.428,98.698,100.107,97.149,97.077,101.746,102.077,100.344,101.121,100.431,95.911,96.978
2050,"Bethel Census Area, AK",75.171,81.473,85.34,85.88,86.712,83.918,82.086,80.297,83.974,89.721,98.404,102.442,102.707,103.513,103.635,105.824,106.973,105.163,100.307,96.266
2060,"Bristol Bay Borough, AK",76.758,76.699,88.561,93.153,107.989,114.1,121.686,109.49,107.076,107.835,105.711,107.526,108.318,101.064,105.14,109.028,117.799,111.952,98.238,110.151
2068,"Denali Borough, AK",88.736,89.46,87.089,95.043,98.603,98.946,100.327,114.145,108.644,103.95,98.968,128.219,132.44,129.539,125.328,130.093,130.913,128.183,96.345,118.118
2070,"Dillingham Census Area, AK",82.049,81.7,83.756,84.077,87.826,90.341,88.615,88.027,93.148,100.88,101.184,101.264,106.339,103.274,101.984,104.591,104.544,101.734,93.558,92.772
2090,"Fairbanks North Star Borough, AK",103.572,90.558,91.749,92.494,101.239,105.57,106.816,114.719,112.446,113.437,105.584,98.196,96.937,96.161,96.238,95.348,94.363,93.411,91.878,94.578
2100,"Haines Borough, AK",85.525,84.984,84.541,91.951,98.057,100.793,102.752,98.679,100.693,103.617,102.861,108.161,105.606,110.832,107.391,115.261,122.926,121.43,95.714,103.134
2110,"Juneau City and Borough, AK",81.588,79.986,82.222,83.417,85.932,95.399,100.0,92.637,94.51,99.598,101.593,101.366,101.375,97.661,97.687,101.884,100.622,97.673,93.651,95.353
2122,"Kenai Peninsula Borough, AK",94.882,97.917,101.853,106.307,91.035,95.835,97.635,91.634,98.786,101.49,102.319,104.258,115.269,112.444,106.143,107.872,96.789,99.268,96.801,97.943
2130,"Ketchikan Gateway Borough, AK*",84.133,82.567,83.095,81.929,86.412,87.154,94.334,96.766,99.959,98.79,101.393,101.541,99.28,100.192,96.98,97.087,96.753,98.579,85.611,89.519
2150,"Kodiak Island Borough, AK",80.794,79.024,83.559,84.296,85.77,86.255,86.1,87.793,89.745,94.794,99.315,102.479,102.628,98.761,92.095,95.301,93.255,94.544,91.44,91.622
2158,"Kusilvak Census Area, AK*",80.993,83.404,90.73,90.469,87.467,83.098,84.991,86.644,89.201,90.582,96.854,97.878,106.282,99.644,103.412,101.089,102.524,103.699,97.22,99.837
2164,"Lake and Peninsula Borough, AK",90.514,93.564,85.218,86.279,87.969,97.085,178.779,114.377,89.193,93.595,98.799,102.844,103.176,102.277,95.299,103.653,111.81,100.691,89.143,119.961
2170,"Matanuska-Susitna Borough, AK",59.132,64.913,69.523,72.591,78.33,76.926,78.3,78.749,82.656,91.651,97.316,99.729,104.071,105.201,107.132,104.77,106.58,111.511,111.388,117.186
2180,"Nome Census Area, AK",76.435,81.929,84.411,86.319,88.488,89.022,103.64,110.354,90.369,105.518,108.076,101.229,105.642,105.19,97.071,106.39,105.376,104.909,100.29,102.648
2185,"North Slope Borough, AK",45.205,62.111,48.355,54.796,58.113,72.065,80.186,77.14,100.854,81.513,84.29,82.352,72.778,71.741,69.413,71.111,63.839,66.833,61.653,53.967
2188,"Northwest Arctic Borough, AK",104.185,89.882,92.826,97.309,98.392,128.794,144.267,112.229,111.895,124.412,117.935,105.599,109.432,96.653,99.209,117.368,115.968,109.562,109.035,98.655
2220,"Sitka City and Borough, AK",81.403,81.554,84.832,82.928,85.6,85.921,85.937,85.184,88.753,93.993,99.302,103.867,100.532,96.588,87.724,89.109,90.769,89.877,77.676,83.495
2240,"Southeast Fairbanks Census Area, AK",67.734,48.786,54.32,57.611,80.4,117.271,147.483,125.781,127.653,133.411,125.205,104.404,103.066,93.749,99.444,111.392,106.659,95.703,106.195,110.756
2290,"Yukon-Koyukuk Census Area, AK",111.162,76.703,76.963,74.824,73.008,74.662,87.611,81.645,80.503,94.654,108.03,73.716,61.426,59.737,63.712,66.092,69.578,68.78,68.703,70.292
4001,"Apache, AZ",76.718,74.466,76.833,75.631,77.074,80.745,81.498,91.735,92.5,101.732,104.899,99.425,90.59,89.113,90.096,90.268,91.729,82.228,82.847,83.476
4003,"Cochise, AZ",76.359,77.258,82.71,85.541,89.881,91.443,97.503,99.594,99.844,103.397,104.111,96.799,93.648,95.343,96.806,95.376,96.104,97.306,102.028,101.328
4005,"Coconino, AZ",77.858,79.107,80.127,83.543,87.554,90.55,98.747,96.992,92.067,97.158,103.759,103.775,101.789,103.266,103.567,113.458,112.549,110.065,103.766,108.756
4007,"Gila, AZ",77.368,77.649,79.282,81.539,85.85,94.139,106.08,104.912,104.782,110.61,119.086,108.169,100.574,90.809,84.29,89.425,90.793,89.426,92.901,99.169
4009,"Graham, AZ",62.837,66.027,70.09,70.902,75.847,81.864,97.248,88.48,80.764,86.666,93.28,82.235,85.142,82.661,91.42,100.612,104.341,108.636,120.309,139.36
4011,"Greenlee, AZ",79.263,72.887,79.984,88.744,112.497,129.681,131.262,140.793,98.202,104.717,112.376,106.67,120.538,97.626,87.767,107.355,103.096,100.685,108.971,138.776
4012,"La Paz, AZ",76.511,79.959,85.511,97.469,103.81,99.611,107.741,123.816,111.752,105.271,112.367,107.622,98.523,108.222,109.417,109.959,104.688,110.815,108.933,116.579
4013,"Maricopa, AZ",77.463,80.415,85.793,90.349,97.615,102.729,105.313,103.632,93.958,94.348,96.793,100.877,102.868,106.046,109.547,114.064,119.124,124.327,125.133,133.761
4015,"Mohave, AZ",83.136,91.578,93.825,101.52,106.65,107.176,109.712,107.504,101.42,101.367,100.931,104.77,104.871,104.053,108.737,106.024,107.698,111.608,114.808,123.408
4017,"Navajo, AZ",90.531,92.257,96.201,93.811,99.611,99.524,101.686,100.555,97.674,96.808,101.321,96.008,91.008,87.419,88.6,93.626,97.296,89.803,87.738,90.711
4019,"Pima, AZ",86.322,86.669,91.543,90.721,95.093,96.913,100.856,102.437,95.685,98.096,97.631,98.635,98.959,98.314,101.328,105.309,107.838,109.94,108.613,113.301
4021,"Pinal, AZ",58.007,63.095,66.852,69.443,74.687,78.658,92.557,95.962,90.124,91.576,98.703,99.074,100.567,99.278,102.767,108.534,114.253,117.167,123.062,130.724
4023,"Santa Cruz, AZ",79.527,80.089,90.874,86.477,90.392,89.111,92.908,95.156,88.878,95.011,98.473,99.267,97.943,99.817,101.508,112.758,115.331,114.208,115.238,117.852
4025,"Yavapai, AZ",84.374,87.863,92.724,99.513,108.35,114.112,113.227,116.029,106.149,102.521,101.019,104.669,109.152,108.788,112.13,119.721,120.464,121.342,122.443,129.585
4027,"Yuma, AZ",79.779,92.38,89.925,99.912,106.695,109.109,115.261,106.889,105.04,109.885,107.115,106.416,104.39,110.816,115.802,120.926,122.058,123.691,125.176,124.689
5001,"Arkansas, AR",79.857,84.285,92.743,97.668,92.991,97.296,91.541,95.042,103.059,100.124,99.335,109.885,104.419,107.213,111.028,104.246,107.646,107.952,112.708,116.699
5003,"Ashley, AR",90.561,93.041,89.91,92.047,97.153,105.636,104.629,103.381,97.657,100.216,104.428,98.588,93.764,89.324,90.433,80.481,79.213,79.237,75.139,74.281
5005,"Baxter, AR",89.74,92.383,92.027,93.719,100.308,104.527,105.701,108.513,99.693,103.026,104.699,101.793,105.671,105.247,106.928,116.295,118.67,119.059,118.08,125.003
5007,"Benton, AR",65.578,72.393,76.446,82.414,89.105,91.328,91.284,90.475,87.045,91.965,95.339,106.823,112.651,118.65,119.941,127.819,132.542,137.327,143.475,156.228
5009,"Boone, AR",90.564,93.934,92.348,97.01,101.499,105.541,103.806,103.685,96.204,100.767,101.895,98.056,100.46,97.296,100.733,104.241,104.752,103.834,104.188,108.352
5011,"Bradley, AR",86.882,91.306,100.821,106.168,108.137,102.371,99.038,91.447,84.5,94.199,91.629,97.391,97.864,101.679,99.92,100.463,107.325,102.058,101.046,105.391
5013,"Calhoun, AR",108.319,112.528,122.25,132.235,134.429,145.81,139.048,158.773,143.586,141.15,129.051,105.6,112.571,123.596,124.023,122.693,119.503,115.154,118.345,129.86
5015,"Carroll, AR",96.776,101.8,105.972,123.91,125.19,122.23,108.809,106.029,94.561,101.579,102.101,108.05,117.992,113.077,107.948,115.114,116.001,117.894,115.49,129.401
5017,"Chicot, AR",91.958,88.819,96.54,95.747,96.638,93.224,93.117,87.389,96.247,93.377,95.599,94.203,77.403,68.516,79.123,75.796,74.246,74.729,78.263,76.653
5019,"Clark, AR",99.689,99.089,101.441,101.039,103.397,101.07,103.809,109.297,110.457,105.056,103.506,102.746,103.014,98.317,99.063,99.726,103.487,100.033,98.064,98.032
5021,"Clay, AR",97.759,103.607,117.978,113.064,111.558,112.042,100.666,103.206,117.831,111.475,98.292,103.061,91.754,80.756,78.182,88.986,82.755,78.599,85.669,86.403
5023,"Cleburne, AR",56.597,63.097,60.489,62.78,66.151,67.047,68.007,74.574,76.873,92.235,102.574,101.929,107.651,104.919,94.516,89.579,86.414,89.275,85.701,89.749
5025,"Cleveland, AR",96.751,104.814,93.462,113.811,119.839,104.274,106.593,112.825,103.347,99.002,74.02,107.402,121.186,131.523,123.105,122.437,139.699,110.203,90.046,126.532
5027,"Columbia, AR",79.192,85.19,86.207,90.24,92.963,100.098,101.561,100.994,90.753,91.885,97.131,97.717,98.683,96.939,93.737,93.825,96.824,92.615,88.79,92.203
5029,"Conway, AR",50.857,52.204,51.402,54.198,55.684,56.99,66.649,81.429,91.99,93.84,99.041,99.789,104.012,99.127,93.744,84.129,83.291,81.134,82.02,90.143
5031,"Craighead, AR",75.291,79.583,84.85,88.967,93.077,93.847,90.722,91.623,91.236,97.161,100.957,103.169,101.696,103.8,104.594,107.758,111.285,115.442,117.502,124.705
5033,"Crawford, AR",83.302,83.983,88.109,92.058,96.916,102.505,99.573,96.711,95.655,101.814,100.836,100.964,100.227,95.7,94.626,96.613,97.548,99.213,98.149,102.801
5035,"Crittenden, AR",105.641,99.134,104.324,104.953,107.752,113.894,111.037,106.421,103.061,102.782,105.464,108.145,109.646,109.787,108.322,115.726,116.265,117.496,111.847,114.934
5037,"Cross, AR",96.42,92.287,105.551,116.127,106.65,107.379,95.046,95.16,97.683,93.948,96.02,107.638,100.456,92.842,93.017,98.372,91.533,92.29,97.911,94.66
5039,"Dallas, AR",95.835,98.72,100.465,101.895,111.817,107.751,111.292,109.638,100.75,102.167,99.636,100.284,101.0,103.043,105.525,104.479,102.887,98.717,106.686,110.624
5041,"Desha, AR",83.894,84.031,98.15,92.826,94.976,95.136,94.97,97.223,104.117,107.465,106.448,105.693,94.949,106.062,115.993,99.161,97.985,101.188,104.453,100.432
5043,"Drew, AR",80.689,82.134,89.738,92.657,95.918,94.687,91.625,93.012,88.773,94.712,98.609,100.675,96.699,101.6,106.409,102.573,102.537,100.322,97.59,100.168
5045,"Faulkner, AR",60.128,63.365,65.85,71.349,75.693,83.985,88.052,88.66,90.902,96.531,99.527,97.759,97.045,96.268,94.507,93.471,95.803,95.652,93.179,95.651
5047,"Franklin, AR",101.943,106.967,110.659,123.252,127.338,124.459,122.04,114.965,102.856,98.683,99.448,101.863,108.535,110.555,103.129,100.016,102.488,102.805,106.872,107.744
5049,"Fulton, AR",82.719,88.819,92.128,94.451,102.3,107.769,99.206,96.899,101.288,102.012,103.755,98.4,99.074,93.403,91.774,90.67,95.769,96.541,96.053,99.387
5051,"Garland, AR",86.044,89.607,92.179,94.352,97.985,98.501,97.316,93.509,92.087,95.106,101.967,98.484,98.752,98.804,99.346,101.535,103.523,103.96,103.362,107.316
5053,"Grant, AR",83.032,87.253,94.465,95.599,98.427,96.59,95.812,90.03,89.745,93.496,94.247,103.028,107.421,108.555,107.361,108.797,108.881,114.051,116.741,122.72
5055,"Greene, AR",70.676,74.83,79.926,83.822,93.989,103.985,111.534,106.78,81.207,87.591,95.08,98.435,95.301,95.554,93.483,94.703,97.024,99.497,99.156,103.407
5057,"Hempstead, AR",91.134,95.651,102.655,117.935,116.137,105.45,90.652,85.696,83.506,93.92,98.227,116.124,121.712,115.182,118.932,129.365,126.115,123.76,124.201,133.412
5059,"Hot Spring, AR",75.888,80.766,79.927,86.504,90.05,97.084,94.559,91.339,90.525,88.802,89.476,96.7,87.883,97.86,107.578,108.034,107.153,99.983,101.901,104.313
5061,"Howard, AR",103.159,112.817,114.004,130.492,134.733,123.939,116.469,112.124,93.855,94.912,95.371,109.757,116.622,119.403,115.689,115.506,118.909,105.452,99.345,112.878
5063,"Independence, AR",96.929,97.198,100.321,104.753,110.026,106.223,102.867,102.326,98.556,106.067,102.934,103.891,104.332,91.587,97.848,98.463,105.155,98.255,89.788,97.011
5065,"Izard, AR",82.603,89.232,94.011,94.989,95.758,93.672,87.064,87.051,82.801,85.463,86.992,104.337,104.815,100.172,96.613,94.101,95.76,91.23,85.393,89.464
5067,"Jackson, AR",79.646,79.306,86.145,94.378,90.438,94.129,88.946,93.709,93.692,93.349,91.457,108.036,107.637,103.518,110.539,111.806,118.177,113.949,117.344,108.207
5069,"Jefferson, AR",97.524,96.38,100.729,104.586,105.34,106.261,100.651,101.224,98.137,101.138,100.441,101.304,96.272,90.393,88.488,85.906,83.551,84.002,81.065,86.49
5071,"Johnson, AR",86.575,96.03,96.922,107.396,111.706,109.112,107.37,102.833,93.333,96.411,98.894,118.297,144.543,120.082,113.462,105.436,107.542,104.216,100.901,110.629
5073,"Lafayette, AR",117.06,114.973,98.666,106.546,105.844,100.846,97.842,91.731,81.229,73.409,76.936,95.746,103.13,102.344,95.285,87.96,85.27,74.46,71.39,84.336
5075,"Lawrence, AR",96.825,102.808,112.684,108.452,107.417,112.353,92.593,93.802,101.454,99.482,90.001,108.994,118.264,97.908,105.509,106.074,104.97,102.762,107.437,101.979
5077,"Lee, AR",108.935,92.481,122.394,110.996,95.059,112.29,109.757,103.153,97.089,97.834,131.21,96.365,74.451,74.371,71.074,73.798,68.731,76.464,73.95,74.754
5079,"Lincoln, AR",97.031,94.406,104.707,108.475,103.319,101.401,100.421,91.675,91.446,93.067,90.658,117.848,100.067,106.069,103.693,94.72,97.044,88.587,90.935,102.972
5081,"Little River, AR",73.758,87.093,82.069,94.376,93.623,98.237,105.362,124.254,121.482,100.957,97.781,94.298,91.466,80.075,86.177,81.5,78.647,80.431,83.96,80.871
5083,"Logan, AR",87.012,90.759,92.768,104.929,112.358,109.816,113.399,105.706,98.249,95.911,89.523,96.143,101.993,105.928,100.109,95.157,98.805,85.605,80.795,93.996
5085,"Lonoke, AR",78.542,79.574,88.111,93.13,93.576,99.252,98.847,95.685,98.43,101.827,99.725,106.2,103.639,101.066,99.505,101.065,101.241,100.153,100.971,105.155
5087,"Madison, AR",78.353,89.404,91.706,108.9,108.635,106.238,93.058,93.959,86.826,92.428,86.901,106.203,118.824,119.508,110.111,117.61,120.925,108.916,114.138,133.202
