GeoFIPS,GeoName,Year,Value
1001,"Autauga, AL",2010,-0.48177777777777786
1001,"Autauga, AL",2011,-0.5204444444444445
1001,"Autauga, AL",2012,-0.5155555555555557
1001,"Autauga, AL",2013,-0.5324444444444445
1001,"Autauga, AL",2014,-0.5217777777777778
1001,"Autauga, AL",2015,-0.5791111111111111
1001,"Autauga, AL",2016,-0.5333333333333334
1001,"Autauga, AL",2017,-0.5684444444444445
1001,"Autauga, AL",2018,-0.528888888888889
1001,"Autauga, AL",2019,-0.5275555555555556
1001,"Autauga, AL",2020,-0.5533333333333333
1001,"Autauga, AL",2021,-0.5155555555555557
1003,"Baldwin, AL",2010,0.0030307547076066977
1003,"Baldwin, AL",2011,0.0020420330898792667
1003,"Baldwin, AL",2012,0.0009638793660257365
1003,"Baldwin, AL",2013,0.002007253937496895
1003,"Baldwin, AL",2014,0.002394793064043325
1003,"Baldwin, AL",2015,0.0018830426789884236
1003,"Baldwin, AL",2016,0.004004570974313111
1003,"Baldwin, AL",2017,0.005440453122671038
1003,"Baldwin, AL",2018,0.005723654792070352
1003,"Baldwin, AL",2019,0.007691161126844536
1003,"Baldwin, AL",2020,0.00953445620311025
1003,"Baldwin, AL",2021,0.0069359566751130315
1005,"Barbour, AL",2010,-0.8822222222222222
1005,"Barbour, AL",2011,-0.8791111111111112
1005,"Barbour, AL",2012,-0.8866666666666667
1005,"Barbour, AL",2013,-0.8662222222222222
1005,"Barbour, AL",2014,-0.8782222222222222
1005,"Barbour, AL",2015,-0.8853333333333333
1005,"Barbour, AL",2016,-0.8951111111111112
1005,"Barbour, AL",2017,-0.9044444444444445
1005,"Barbour, AL",2018,-0.8995555555555556
1005,"Barbour, AL",2019,-0.9186666666666666
1005,"Barbour, AL",2020,-0.9004444444444445
1005,"Barbour, AL",2021,-0.8977777777777778
1007,"Bibb, AL",2010,-0.8728888888888889
1007,"Bibb, AL",2011,-0.8791111111111112
1007,"Bibb, AL",2012,-0.9306666666666668
1007,"Bibb, AL",2013,-0.9168888888888889
1007,"Bibb, AL",2014,-0.9502222222222222
1007,"Bibb, AL",2015,-0.9235555555555557
1007,"Bibb, AL",2016,-0.876
1007,"Bibb, AL",2017,-0.8857777777777778
1007,"Bibb, AL",2018,-0.8742222222222222
1007,"Bibb, AL",2019,-0.8408888888888889
1007,"Bibb, AL",2020,-0.8484444444444446
1007,"Bibb, AL",2021,-0.8475555555555556
1009,"Blount, AL",2010,-0.612888888888889
1009,"Blount, AL",2011,-0.6373333333333333
1009,"Blount, AL",2012,-0.7004444444444444
1009,"Blount, AL",2013,-0.7262222222222223
1009,"Blount, AL",2014,-0.764888888888889
1009,"Blount, AL",2015,-0.7408888888888889
1009,"Blount, AL",2016,-0.6835555555555556
1009,"Blount, AL",2017,-0.6435555555555555
1009,"Blount, AL",2018,-0.6035555555555556
1009,"Blount, AL",2019,-0.5640000000000001
1009,"Blount, AL",2020,-0.5773333333333335
1009,"Blount, AL",2021,-0.6537777777777778
1011,"Bullock, AL",2010,-0.9924444444444445
1011,"Bullock, AL",2011,-0.9502222222222222
1011,"Bullock, AL",2012,-0.964
1011,"Bullock, AL",2013,-0.9644444444444444
1011,"Bullock, AL",2014,-0.9604444444444444
