GeoFIPS,GeoName,Category,Value
1001,"Autauga, AL",proximity_to_risk_management_plan_facilities,0.0879709281328999
1003,"Baldwin, AL",proximity_to_risk_management_plan_facilities,0.1149233660668138
1005,"Barbour, AL",proximity_to_risk_management_plan_facilities,0.2798592326800994
1007,"Bibb, AL",proximity_to_risk_management_plan_facilities,0.0333108078068732
1009,"Blount, AL",proximity_to_risk_management_plan_facilities,0.0802319654652311
1011,"Bullock, AL",proximity_to_risk_management_plan_facilities,0.4438768540202967
1013,"Butler, AL",proximity_to_risk_management_plan_facilities,0.0225993544482549
1015,"Calhoun, AL",proximity_to_risk_management_plan_facilities,0.4705754768012005
1017,"Chambers, AL",proximity_to_risk_management_plan_facilities,0.2578669043374925
1019,"Cherokee, AL",proximity_to_risk_management_plan_facilities,0.1446840134347373
1021,"Chilton, AL",proximity_to_risk_management_plan_facilities,0.1146367041198501
1023,"Choctaw, AL",proximity_to_risk_management_plan_facilities,0.0663705996131528
1025,"Clarke, AL",proximity_to_risk_management_plan_facilities,0.2255043932360742
1027,"Clay, AL",proximity_to_risk_management_plan_facilities,0.1625335532728499
1029,"Cleburne, AL",proximity_to_risk_management_plan_facilities,0.0967531509788146
1031,"Coffee, AL",proximity_to_risk_management_plan_facilities,0.101083968874608
1033,"Colbert, AL",proximity_to_risk_management_plan_facilities,0.4686951123769878
1035,"Conecuh, AL",proximity_to_risk_management_plan_facilities,0.0761683072454413
1037,"Coosa, AL",proximity_to_risk_management_plan_facilities,0.07
1039,"Covington, AL",proximity_to_risk_management_plan_facilities,0.1662217741935484
1041,"Crenshaw, AL",proximity_to_risk_management_plan_facilities,0.1383906385437734
1043,"Cullman, AL",proximity_to_risk_management_plan_facilities,0.2256514549865424
1045,"Dale, AL",proximity_to_risk_management_plan_facilities,0.27480569028147
1047,"Dallas, AL",proximity_to_risk_management_plan_facilities,0.3431852665457611
1049,"DeKalb, AL",proximity_to_risk_management_plan_facilities,0.2543374000841397
1051,"Elmore, AL",proximity_to_risk_management_plan_facilities,0.1631672089125505
1053,"Escambia, AL",proximity_to_risk_management_plan_facilities,0.1570709987316836
1055,"Etowah, AL",proximity_to_risk_management_plan_facilities,0.8175558648343522
1057,"Fayette, AL",proximity_to_risk_management_plan_facilities,0.0246313811082817
1059,"Franklin, AL",proximity_to_risk_management_plan_facilities,0.3133604525519609
1061,"Geneva, AL",proximity_to_risk_management_plan_facilities,0.2430291100427754
1063,"Greene, AL",proximity_to_risk_management_plan_facilities,0.2372164824603556
1065,"Hale, AL",proximity_to_risk_management_plan_facilities,0.1316348166655412
1067,"Henry, AL",proximity_to_risk_management_plan_facilities,0.166706356154789
1069,"Houston, AL",proximity_to_risk_management_plan_facilities,1.0550367710263415
1071,"Jackson, AL",proximity_to_risk_management_plan_facilities,0.2390152742420735
1073,"Jefferson, AL",proximity_to_risk_management_plan_facilities,0.6600323490177056
1075,"Lamar, AL",proximity_to_risk_management_plan_facilities,0.0328174288800864
1077,"Lauderdale, AL",proximity_to_risk_management_plan_facilities,0.8401082587838714
1079,"Lawrence, AL",proximity_to_risk_management_plan_facilities,0.0638940649767076
1081,"Lee, AL",proximity_to_risk_management_plan_facilities,0.3750303440230341
1083,"Limestone, AL",proximity_to_risk_management_plan_facilities,0.3110987363687228
1085,"Lowndes, AL",proximity_to_risk_management_plan_facilities,0.0647554320865165
1087,"Macon, AL",proximity_to_risk_management_plan_facilities,0.0760626469959375
1089,"Madison, AL",proximity_to_risk_management_plan_facilities,0.226100569731365
1091,"Marengo, AL",proximity_to_risk_management_plan_facilities,0.3534392629781067
1093,"Marion, AL",proximity_to_risk_management_plan_facilities,0.1363339583472845
1095,"Marshall, AL",proximity_to_risk_management_plan_facilities,1.0169682046778123
1097,"Mobile, AL",proximity_to_risk_management_plan_facilities,0.6301049952428558
1099,"Monroe, AL",proximity_to_risk_management_plan_facilities,0.4074188998589562
1101,"Montgomery, AL",proximity_to_risk_management_plan_facilities,0.4409553143768644
1103,"Morgan, AL",proximity_to_risk_management_plan_facilities,0.5899254275959837
1105,"Perry, AL",proximity_to_risk_management_plan_facilities,0.0236780372323254
1107,"Pickens, AL",proximity_to_risk_management_plan_facilities,0.075510052857778
1109,"Pike, AL",proximity_to_risk_management_plan_facilities,0.8102205022050222
1111,"Randolph, AL",proximity_to_risk_management_plan_facilities,0.0342018810438468
1113,"Russell, AL",proximity_to_risk_management_plan_facilities,0.8762948647156268
1115,"St. Clair, AL",proximity_to_risk_management_plan_facilities,0.2027893259384695
1117,"Shelby, AL",proximity_to_risk_management_plan_facilities,0.1528323306720641
1119,"Sumter, AL",proximity_to_risk_management_plan_facilities,0.0348253496913339
1121,"Talladega, AL",proximity_to_risk_management_plan_facilities,0.3692667968701407
